idx,selected,topology_id,topology_name,family,control_kind,seed,source_topology_id,source_topology_name,source_edge_json,source_n_edges,source_d_rel,source_effective_rank_D,source_root_tree_count_gini,source_edge_participation_gini,match_score,n_nodes,n_edges,p,edge_json,d_rel,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,rank_D,effective_rank_D,condition_number_D,root_tree_count_gini,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,in_degree_cv,out_degree_cv,n_trees_total_enum
1433,1,ctrl1433_random_sc_for_ess0040_input_ablation_loss_m12,matched_control_random_sc_for_ess0040_input_ablation_loss_m12_seed1102018,matched_motif_control,random_sc,1102018,ess0040_input_ablation_loss_m12,essential_input_ablation_loss_n6_m12_0040,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0040_input_ablation_loss_m12.json,12.0,220.0,7.992240891013817,0.45833333333333326,0.25476190476190497,0.004271774293347766,6,12,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl1433_random_sc_for_ess0040_input_ablation_loss_m12.json,220,44,44.0,44,0.0,44,44.0,44,0.0,11,7.990320150146014,8.076109838177604,0.4398907103825136,0.2478142076502734,0.0,2.033333333333333,0.5,0.5,61
1456,1,ctrl1456_degree_rewire_for_ess0040_input_ablation_loss_m12,matched_control_degree_rewire_for_ess0040_input_ablation_loss_m12_seed1101757,matched_motif_control,degree_rewire,1101757,ess0040_input_ablation_loss_m12,essential_input_ablation_loss_n6_m12_0040,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0040_input_ablation_loss_m12.json,12.0,220.0,7.992240891013817,0.45833333333333326,0.25476190476190497,0.005177459461558472,6,12,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl1456_degree_rewire_for_ess0040_input_ablation_loss_m12.json,220,44,44.0,44,0.0,44,44.0,44,0.0,11,7.9418669794699,5.7436473083938,0.44999999999999996,0.23833333333333329,0.0,1.9,0.5,0.5,60
1540,1,ctrl1540_random_sc_for_ess0061_input_ablation_loss_m19,matched_control_random_sc_for_ess0061_input_ablation_loss_m19_seed1202035,matched_motif_control,random_sc,1202035,ess0061_input_ablation_loss_m19,essential_input_ablation_loss_n6_m19_0061,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0061_input_ablation_loss_m19.json,19.0,360.0,14.218602824762108,0.26608187134502925,0.27671283471837493,0.007351590689143914,6,19,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl1540_random_sc_for_ess0061_input_ablation_loss_m19.json,360,72,72.0,72,0.0,72,72.0,72,0.0,18,14.286087308497368,6.304368828272646,0.2704248366013071,0.24169246646026843,0.0,1.3666666666666667,0.21700555924303477,0.46184023091537496,408
1558,1,ctrl1558_degree_rewire_for_ess0061_input_ablation_loss_m19,matched_control_degree_rewire_for_ess0061_input_ablation_loss_m19_seed1201672,matched_motif_control,degree_rewire,1201672,ess0061_input_ablation_loss_m19,essential_input_ablation_loss_n6_m19_0061,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0061_input_ablation_loss_m19.json,19.0,360.0,14.218602824762108,0.26608187134502925,0.27671283471837493,0.0,6,19,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl1558_degree_rewire_for_ess0061_input_ablation_loss_m19.json,360,72,72.0,72,0.0,72,72.0,72,0.0,18,14.218602824762108,4.908011907243501,0.26608187134502925,0.27671283471837493,0.0,1.4,0.21700555924303477,0.4965253227398213,285
1660,1,ctrl1660_random_sc_for_ess0067_input_ablation_loss_m16,matched_control_random_sc_for_ess0067_input_ablation_loss_m16_seed1301899,matched_motif_control,random_sc,1301899,ess0067_input_ablation_loss_m16,essential_input_ablation_loss_n6_m16_0067,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0067_input_ablation_loss_m16.json,16.0,300.0,11.78667430727528,0.21666666666666656,0.21333333333333337,0.004290579637505291,6,16,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl1660_random_sc_for_ess0067_input_ablation_loss_m16.json,300,60,60.0,60,0.0,60,60.0,60,0.0,15,11.7750069293054,5.022253861165959,0.21650055370985588,0.1887458471760799,0.0,1.4666666666666666,0.27950849718747367,0.3535533905932738,301
1735,1,ctrl1735_degree_rewire_for_ess0067_input_ablation_loss_m16,matched_control_degree_rewire_for_ess0067_input_ablation_loss_m16_seed1302505,matched_motif_control,degree_rewire,1302505,ess0067_input_ablation_loss_m16,essential_input_ablation_loss_n6_m16_0067,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0067_input_ablation_loss_m16.json,16.0,300.0,11.78667430727528,0.21666666666666656,0.21333333333333337,7.535445508593552e-17,6,16,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl1735_degree_rewire_for_ess0067_input_ablation_loss_m16.json,300,60,60.0,60,0.0,60,60.0,60,0.0,15,11.786674307275275,4.636189117983232,0.21666666666666656,0.21333333333333337,0.0,1.5,0.46770717334674267,0.3535533905932738,240
1808,1,ctrl1808_random_sc_for_ess0072_input_ablation_loss_m14,matched_control_random_sc_for_ess0072_input_ablation_loss_m14_seed1402239,matched_motif_control,random_sc,1402239,ess0072_input_ablation_loss_m14,essential_input_ablation_loss_n6_m14_0072,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0072_input_ablation_loss_m14.json,14.0,260.0,9.463534996286521,0.5363636363636364,0.23688311688311714,0.01745038266008939,6,14,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl1808_random_sc_for_ess0072_input_ablation_loss_m14.json,260,52,52.0,52,0.0,52,52.0,52,0.0,13,9.635636018333281,9.004981980250873,0.5044444444444445,0.18228571428571438,0.0,1.7666666666666666,0.5890150893739515,0.40406101782088427,150
1832,1,ctrl1832_degree_rewire_for_ess0072_input_ablation_loss_m14,matched_control_degree_rewire_for_ess0072_input_ablation_loss_m14_seed1401995,matched_motif_control,degree_rewire,1401995,ess0072_input_ablation_loss_m14,essential_input_ablation_loss_n6_m14_0072,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0072_input_ablation_loss_m14.json,14.0,260.0,9.463534996286521,0.5363636363636364,0.23688311688311714,0.0,6,14,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl1832_degree_rewire_for_ess0072_input_ablation_loss_m14.json,260,52,52.0,52,0.0,52,52.0,52,0.0,13,9.463534996286521,10.846357482989701,0.5363636363636364,0.23688311688311714,0.0,1.9,0.5345224838248487,0.47380354147934284,110
1869,1,ctrl1869_random_sc_for_ess0076_input_ablation_loss_m17,matched_control_random_sc_for_ess0076_input_ablation_loss_m17_seed1501304,matched_motif_control,random_sc,1501304,ess0076_input_ablation_loss_m17,essential_input_ablation_loss_n6_m17_0076,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0076_input_ablation_loss_m17.json,17.0,320.0,12.131313133378171,0.26493256262042375,0.293233594015641,0.011324376461154249,6,17,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl1869_random_sc_for_ess0076_input_ablation_loss_m17.json,320,64,64.0,64,0.0,64,64.0,64,0.0,16,12.11420879157599,5.35716645448983,0.2999999999999998,0.2617647058823529,0.0,1.5,0.13153341044116407,0.47425045578226754,240
1968,1,ctrl1968_degree_rewire_for_ess0076_input_ablation_loss_m17,matched_control_degree_rewire_for_ess0076_input_ablation_loss_m17_seed1502318,matched_motif_control,degree_rewire,1502318,ess0076_input_ablation_loss_m17,essential_input_ablation_loss_n6_m17_0076,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50/topologies/ess0076_input_ablation_loss_m17.json,17.0,320.0,12.131313133378171,0.26493256262042375,0.293233594015641,7.321370818929614e-17,6,17,20,/home/aadarwal/repos/topology/ICL/results/input_mask_fixed_m20_hub_spoke_seed63_c200/essential_input50_matched_controls/topologies/ctrl1968_degree_rewire_for_ess0076_input_ablation_loss_m17.json,320,64,64.0,64,0.0,64,64.0,64,0.0,16,12.131313133378177,5.665853032821191,0.26493256262042375,0.293233594015641,0.0,1.5,0.24253562503633297,0.5161743757289483,173
