idx,selected,selection_arms,topology_id,topology_name,base_id,base_family,base_seed,rewire_seed,n_nodes,n_edges,p,edge_json,cluster_edge_json,d_rel,rank_D,effective_rank_D,condition_number_D,condition_number_D_log,root_tree_count_gini,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,in_degree_sequence,out_degree_sequence,in_degree_cv,out_degree_cv,n_trees_total_enum,n_trees_total_enum_log,normal_fan_branch_root_nmi_mean,normal_fan_branch_tree_nmi_mean,normal_fan_active_tree_count_mean,normal_fan_branch_active_tree_count_min_mean,normal_fan_score,normal_fan_score_within_base_z,tree_count_within_base_z,cross_contrast_effective_rank_mean,cross_all_supported_effective_rank,n_seeds_completed,mean_novel_icl,best_seed_novel_icl,seed_std_novel_icl,mean_train_acc,mean_val_acc,mean_in_dist_acc,train_minus_novel_gap,val_minus_novel_gap,novel_error_rate,n_context,z_dim,n_trees_enumerated,tree_count_exact_total,tree_count_enumerated_total,tree_count_exact_by_root,tree_count_enumerated_by_root,tree_count_balance_gini,cross_overlap_norm_min,cross_overlap_norm_mean,cross_overlap_norm_max,cross_overlap_norm_gini,cross_separation_norm_min,cross_separation_norm_mean,cross_separation_norm_max,cross_separation_norm_gini,cross_imbalance_norm_min,cross_imbalance_norm_mean,cross_imbalance_norm_max,cross_imbalance_norm_gini,cross_root_pair_overlap_norm_mean_min,cross_root_pair_overlap_norm_mean_mean,cross_root_pair_overlap_norm_mean_max,cross_root_pair_overlap_norm_mean_gini,cross_root_pair_overlap_norm_min_min,cross_root_pair_overlap_norm_min_mean,cross_root_pair_overlap_norm_min_max,cross_root_pair_overlap_norm_min_gini,cross_best_root_pair_overlap_norm_min,cross_best_root_pair_overlap_norm_mean,cross_topk_root_pair_overlap_norm_mean,cross_usable_root_pair_count_min,cross_usable_root_pair_count_mean,cross_root_pair_overlap_entropy_mean,cross_pair_count_sampled,cross_pair_count_possible,cross_pairs_truncated,cross_pair_count_log,cross_contrast_rank_mean,cross_contrast_rank_min,cross_contrast_condition_log_mean,cross_all_supported_rank,cross_all_supported_condition_number_log,cross_edge_participation_gini,cross_bottleneck_edge_fraction_095,decoder_root_pair_count,decoder_root_pair_overlap_mean,decoder_root_pair_overlap_min,decoder_root_pair_overlap_max,decoder_root_pair_overlap_gini,decoder_root_pair_overlap_entropy,decoder_root_pair_min_overlap_mean,decoder_root_pair_min_overlap_min,decoder_topk_assignment_score,decoder_best_assignment_score,decoder_usable_root_pair_fraction,decoder_root_pair_tree_product_mean,decoder_root_pair_tree_product_entropy,decoder_root_pair_sample_count_mean,gamma_exact_accuracy,gamma_exact_failure_max,gamma_exact_lcvar,gamma_exact_tree_drive_range_mean,gamma_hard_root_accuracy,gamma_hard_root_failure_max,gamma_hard_root_lcvar,gamma_hard_root_tree_drive_range_mean,gamma_tropical_accuracy,gamma_tropical_failure_max,gamma_tropical_lcvar,gamma_tropical_tree_drive_range_mean
422.0,1.0,arm_B_high_tree_count,mb0422_base05_redundant_paths_seed1_rw5618073,multibase_base05_redundant_paths_seed1_rewire_seed5618073,base05_redundant_paths_seed1,redundant_paths,1.0,5618073.0,5.0,12.0,8.0,topologies/mb0422_base05_redundant_paths_seed1_rw5618073.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0422_base05_redundant_paths_seed1_rw5618073.json,88.0,11.0,8.930546718084331,3.528172138989254,0.5475497661393125,0.14634146341463428,0.128048780487805,0.0,1.4,2 2 3 3 2,3 3 2 2 2,0.2041241452319315,0.2041241452319315,82.0,1.9138138523837167,0.012678321285221741,0.10394742203730994,60.375,40.875,1.7597991728217748,-0.03389170970998674,0.46770656211883693,9.102647298864987,9.102647298864987,5,93.56,95.6,1.2986146464598338,94.824,93.88000000000001,94.16,1.2639999999999958,0.3200000000000074,6.439999999999998,3,2,82,82,82,"[10, 14, 22, 20, 16]","[10, 14, 22, 20, 16]",0.14634146341463428,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20,20.0,1.0,5288,5288,False,8.57338447106598,11.0,11.0,1.4581499479823343,11,1.4581499479823343,0.07653296449976965,0.25,20,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,264.4,0.981545969687665,264.4,0.35555555555555557,1.0,-4.869156737405048,1.3820107066882286,0.3,0.7358490566037735,-2.334262925759583,1.3451834729310663,0.34444444444444444,1.0,-4.252187393993463,1.3820107066882286
429.0,1.0,arm_A_high_normal_fan,mb0429_base05_redundant_paths_seed1_rw2766586,multibase_base05_redundant_paths_seed1_rewire_seed2766586,base05_redundant_paths_seed1,redundant_paths,1.0,2766586.0,5.0,12.0,8.0,topologies/mb0429_base05_redundant_paths_seed1_rw2766586.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0429_base05_redundant_paths_seed1_rw2766586.json,88.0,11.0,9.030370659559935,3.3390188131595377,0.5236188660230311,0.14222222222222225,0.11759259259259247,0.0,1.4,2 2 3 3 2,3 3 2 2 2,0.2041241452319315,0.2041241452319315,90.0,1.954242509439325,0.023410560517137795,0.13549861921158374,68.125,42.25,6.879477559985576,2.502571762300777,1.3749528248347755,9.210981847615384,9.210981847615383,5,96.35999999999999,98.6,1.3937001112147465,97.16,97.0,97.12,0.8000000000000114,0.6400000000000148,3.640000000000015,3,2,90,90,90,"[12, 14, 24, 22, 18]","[12, 14, 24, 22, 18]",0.14222222222222225,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20,20.0,1.0,6376,6376,False,8.760453046315272,11.0,11.0,1.4165480023243608,11,1.4165480023243608,0.07652087626898707,0.16666666666666666,20,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,318.8,0.9831883032609129,318.8,0.2833333333333333,1.0,-4.671165227044293,1.8879316301276867,0.32222222222222224,0.8285714285714286,-2.1479994150165216,2.1565470852998825,0.31666666666666665,1.0,-4.100766849081156,1.8879316301276867
444.0,1.0,arm_A_high_normal_fan,mb0444_base05_redundant_paths_seed1_rw3112337,multibase_base05_redundant_paths_seed1_rewire_seed3112337,base05_redundant_paths_seed1,redundant_paths,1.0,3112337.0,5.0,12.0,8.0,topologies/mb0444_base05_redundant_paths_seed1_rw3112337.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0444_base05_redundant_paths_seed1_rw3112337.json,88.0,11.0,8.923978353265884,3.5835879080300272,0.5543180624972252,0.15000000000000013,0.12187499999999951,0.0,1.4,2 2 3 3 2,3 3 2 2 2,0.2041241452319315,0.2041241452319315,80.0,1.9030899869919435,0.016469014004163653,0.11672093087206731,62.125,40.25,3.274699160944683,0.7166414669944894,0.22705580824460286,9.069864793201104,9.069864793201102,5,95.03999999999999,97.8,2.5342454498331435,96.20400000000001,94.54,95.75999999999999,1.1640000000000157,-0.4999999999999858,4.960000000000008,3,2,80,80,80,"[10, 10, 20, 20, 20]","[10, 10, 20, 20, 20]",0.15000000000000013,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20,20.0,1.0,5000,5000,False,8.517393171418904,11.0,11.0,1.4782890706271627,11,1.4782890706271625,0.0753181774021181,0.25,20,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,0.9726807335706693,250.0,0.2777777777777778,1.0,-3.584573110762554,1.9929382956042232,0.3111111111111111,0.796875,-2.055748338179795,1.5437095432133783,0.2611111111111111,1.0,-3.1457955775885607,1.9929382956042232
455.0,1.0,arm_A_low_normal_fan;arm_B_high_tree_count,mb0455_base05_redundant_paths_seed1_rw6331647,multibase_base05_redundant_paths_seed1_rewire_seed6331647,base05_redundant_paths_seed1,redundant_paths,1.0,6331647.0,5.0,12.0,8.0,topologies/mb0455_base05_redundant_paths_seed1_rw6331647.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0455_base05_redundant_paths_seed1_rw6331647.json,88.0,11.0,9.030370659559939,3.3390188131595395,0.5236188660230313,0.14222222222222225,0.11759259259259247,0.0,1.4,2 2 3 3 2,3 3 2 2 2,0.2041241452319315,0.2041241452319315,90.0,1.954242509439325,0.01343617709963731,0.1076469176235285,66.5,41.625,3.339175495818843,0.7485852446793293,1.3749528248347755,9.210981847615384,9.210981847615383,5,96.12,97.6,0.8726969691708563,96.58800000000001,95.96000000000001,96.24000000000001,0.4680000000000035,-0.1599999999999966,3.8799999999999955,3,2,90,90,90,"[12, 14, 22, 24, 18]","[12, 14, 22, 24, 18]",0.14222222222222225,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20,20.0,1.0,6376,6376,False,8.760453046315272,11.0,11.0,1.4165480023243606,11,1.4165480023243606,0.07652087626898707,0.16666666666666666,20,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,318.8,0.9831883032609129,318.8,0.35555555555555557,1.0,-2.6206279073351957,1.671690168375386,0.31666666666666665,0.7258064516129032,-2.1884070308333636,1.7762518084867729,0.3888888888888889,0.9516129032258065,-2.3481735212974684,1.671690168375386
464.0,1.0,arm_A_high_normal_fan,mb0464_base05_redundant_paths_seed1_rw1979299,multibase_base05_redundant_paths_seed1_rewire_seed1979299,base05_redundant_paths_seed1,redundant_paths,1.0,1979299.0,5.0,12.0,8.0,topologies/mb0464_base05_redundant_paths_seed1_rw1979299.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0464_base05_redundant_paths_seed1_rw1979299.json,88.0,11.0,8.930546718084331,3.5281721389892544,0.5475497661393126,0.14634146341463428,0.128048780487805,0.0,1.4,2 2 3 3 2,3 3 2 2 2,0.2041241452319315,0.2041241452319315,82.0,1.9138138523837167,0.018998046155402515,0.11517484947108322,64.5,42.25,4.050410683091034,1.1009554398556007,0.46770656211883693,9.102647298864982,9.102647298864984,5,90.67999999999999,99.0,10.36810493774055,91.76399999999998,91.46000000000001,91.16,1.083999999999989,0.7800000000000153,9.320000000000007,3,2,82,82,82,"[14, 10, 20, 22, 16]","[14, 10, 20, 22, 16]",0.14634146341463428,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20,20.0,1.0,5288,5288,False,8.57338447106598,11.0,11.0,1.4581499479823348,11,1.4581499479823345,0.07653296449976965,0.25,20,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,264.4,0.981545969687665,264.4,0.34444444444444444,0.8793103448275862,-1.9505002123909143,1.3771558456222683,0.36666666666666664,0.6666666666666666,-2.110670840762706,1.8261158418146415,0.34444444444444444,0.7931034482758621,-2.086400383345651,1.3771558456222683
471.0,1.0,arm_A_low_normal_fan,mb0471_base05_redundant_paths_seed1_rw2745363,multibase_base05_redundant_paths_seed1_rewire_seed2745363,base05_redundant_paths_seed1,redundant_paths,1.0,2745363.0,5.0,12.0,8.0,topologies/mb0471_base05_redundant_paths_seed1_rw2745363.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0471_base05_redundant_paths_seed1_rw2745363.json,88.0,11.0,8.823847727325367,3.7158467184667225,0.5700577907099037,0.1692307692307693,0.12553418803418803,0.0,1.4,2 2 3 3 2,3 3 2 2 2,0.2041241452319315,0.2041241452319315,78.0,1.8920946026904804,0.018227084453015886,0.09054008125278012,58.0,40.375,-0.24901112660166302,-1.0291249180032198,-0.019688012627482473,8.966546296113718,8.966546296113718,5,91.36000000000001,96.2,6.497260961359028,92.212,92.02000000000001,91.44000000000001,0.8519999999999897,0.6599999999999966,8.639999999999986,3,2,78,78,78,"[9, 12, 21, 21, 15]","[9, 12, 21, 21, 15]",0.1692307692307693,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20,20.0,1.0,4752,4752,False,8.46653127661401,11.0,11.0,1.518749726524938,11,1.518749726524938,0.07955184219939704,0.08333333333333333,20,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,237.6,0.9744167201579633,237.6,0.3611111111111111,1.0,-4.1659593264596,1.5579635058773909,0.34444444444444444,0.8653846153846154,-2.0132969598397485,1.8184756812529599,0.36666666666666664,0.9038461538461539,-3.129326311963801,1.5579635058773909
475.0,1.0,arm_A_low_normal_fan,mb0475_base05_redundant_paths_seed1_rw4566505,multibase_base05_redundant_paths_seed1_rewire_seed4566505,base05_redundant_paths_seed1,redundant_paths,1.0,4566505.0,5.0,12.0,8.0,topologies/mb0475_base05_redundant_paths_seed1_rw4566505.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0475_base05_redundant_paths_seed1_rw4566505.json,88.0,11.0,8.930546718084335,3.528172138989252,0.5475497661393123,0.14634146341463428,0.128048780487805,0.0,1.4,2 2 3 3 2,3 3 2 2 2,0.2041241452319315,0.2041241452319315,82.0,1.9138138523837167,0.015062606997638655,0.09620120882188568,59.25,40.125,0.5037242432650099,-0.6561941154464926,0.46770656211883693,9.102647298864987,9.102647298864987,5,93.55999999999999,97.6,3.4044676529525146,94.32000000000001,93.92,93.63999999999999,0.7600000000000193,0.36000000000001364,6.440000000000012,3,2,82,82,82,"[10, 14, 20, 22, 16]","[10, 14, 20, 22, 16]",0.14634146341463428,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20,20.0,1.0,5288,5288,False,8.57338447106598,11.0,11.0,1.458149947982335,11,1.458149947982335,0.07653296449976965,0.25,20,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,264.4,0.981545969687665,264.4,0.3333333333333333,1.0,-4.019435316589282,2.13161269860744,0.37222222222222223,0.6530612244897959,-1.7352163799011635,1.5287327004988958,0.3333333333333333,0.9852941176470589,-3.3799782971902737,2.13161269860744
485.0,1.0,arm_A_high_normal_fan,mb0485_base06_two_module_seed2_rw4327906,multibase_base06_two_module_seed2_rewire_seed4327906,base06_two_module_seed2,two_module,2.0,4327906.0,5.0,12.0,8.0,topologies/mb0485_base06_two_module_seed2_rw4327906.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0485_base06_two_module_seed2_rw4327906.json,88.0,11.0,8.449652913689357,3.717615893810277,0.5702645162007841,0.1692307692307693,0.22596153846153832,0.0,1.4,2 3 3 2 2,1 2 4 2 3,0.2041241452319315,0.4249182927993988,52.0,1.7160033436347992,0.02198861041795183,0.10776236516114038,46.375,33.25,-2.195881854685239,0.6802079504682321,-0.3800704989967445,8.486620686022304,8.486620686022304,5,85.52000000000001,94.8,7.564760405987749,87.7,86.91999999999999,87.8,2.1799999999999926,1.3999999999999773,14.47999999999999,3,2,52,52,52,"[16, 12, 9, 8, 7]","[16, 12, 9, 8, 7]",0.1692307692307693,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20,20.0,1.0,2110,2110,False,7.65491704784832,11.0,11.0,1.5990981997662868,11,1.5990981997662868,0.10811387466471589,0.08333333333333333,20,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,105.5,0.9778271393800819,105.5,0.37222222222222223,0.8382352941176471,-2.151891051148526,1.209808537904436,0.4388888888888889,0.7169811320754716,-2.515349662638965,1.5087048209896219,0.37777777777777777,0.75,-2.2136820323118838,1.209808537904436
523.0,1.0,arm_B_low_tree_count,mb0523_base06_two_module_seed2_rw5835889,multibase_base06_two_module_seed2_rewire_seed5835889,base06_two_module_seed2,two_module,2.0,5835889.0,5.0,12.0,8.0,topologies/mb0523_base06_two_module_seed2_rw5835889.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0523_base06_two_module_seed2_rw5835889.json,88.0,11.0,8.570256612251077,4.000295921196305,0.6020921193752142,0.22456140350877196,0.22441520467836273,0.0,1.4,2 3 3 2 2,1 2 4 2 3,0.2041241452319315,0.4249182927993988,57.0,1.7558748556724915,0.02223411394409343,0.1077150585143148,48.125,33.875,-1.7486853295547715,0.8636540180589123,0.19439662987476797,8.56860294451822,8.56860294451822,5,81.24000000000001,97.4,10.567421634438556,82.232,81.72,81.0,0.9919999999999902,0.47999999999998977,18.75999999999999,3,2,57,57,57,"[21, 12, 9, 8, 7]","[21, 12, 9, 8, 7]",0.22456140350877196,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20,20.0,1.0,2470,2470,False,7.81237820598861,11.0,11.0,1.6298370750298548,11,1.629837075029855,0.12221877263789716,0.08333333333333333,20,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,123.5,0.9619265718236807,123.5,0.4444444444444444,0.9019607843137255,-2.111063833187075,0.9763785450366146,0.3277777777777778,0.7714285714285715,-2.651470121494006,1.7663410847472645,0.37777777777777777,0.8235294117647058,-2.2545704029070768,0.9763785450366146
535.0,1.0,arm_A_low_normal_fan,mb0535_base06_two_module_seed2_rw5026718,multibase_base06_two_module_seed2_rewire_seed5026718,base06_two_module_seed2,two_module,2.0,5026718.0,5.0,12.0,8.0,topologies/mb0535_base06_two_module_seed2_rw5026718.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0535_base06_two_module_seed2_rw5026718.json,88.0,11.0,8.45939690020172,4.007659889442058,0.6028908579674706,0.16000000000000014,0.23416666666666686,0.0,1.4,2 3 3 2 2,1 2 4 2 3,0.2041241452319315,0.4249182927993988,50.0,1.6989700043360187,0.011603892014823638,0.07926131378284473,41.625,31.25,-6.691729451683461,-1.1640495868990748,-0.625486161006614,8.449182540926865,8.449182540926865,5,82.8,94.2,9.685453009539613,84.26,83.68,83.75999999999999,1.460000000000008,0.8800000000000097,17.200000000000003,3,2,50,50,50,"[14, 12, 8, 10, 6]","[14, 12, 8, 10, 6]",0.16000000000000014,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20,20.0,1.0,1960,1960,False,7.581209826196346,11.0,11.0,1.6504835751476559,11,1.6504835751476559,0.10708630245447348,0.25,20,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0,0.9786481654000283,98.0,0.3055555555555556,1.0,-3.38162238235444,0.9074817829510246,0.4,0.6896551724137931,-2.3648116733138256,1.845405238200584,0.34444444444444444,0.9824561403508771,-3.0702701266201786,2.1339169628774113
546.0,1.0,arm_B_high_tree_count,mb0546_base06_two_module_seed2_rw3200844,multibase_base06_two_module_seed2_rewire_seed3200844,base06_two_module_seed2,two_module,2.0,3200844.0,5.0,12.0,8.0,topologies/mb0546_base06_two_module_seed2_rw3200844.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0546_base06_two_module_seed2_rw3200844.json,88.0,11.0,8.843561845797694,3.5607801297206376,0.551545157780656,0.17142857142857149,0.22817460317460325,0.0,1.45,2 3 3 2 2,1 2 4 2 3,0.2041241452319315,0.4249182927993988,63.0,1.7993405494535817,0.016950195907556326,0.0937350618653407,49.0,33.375,-3.3177870130551677,0.21998726907403107,0.8206485835811239,8.940516450732273,8.940516450732272,5,89.0,95.2,5.200000000000004,90.112,90.4,90.2,1.1119999999999948,1.4000000000000057,11.0,3,2,63,63,63,"[18, 18, 9, 9, 9]","[18, 18, 9, 9, 9]",0.17142857142857149,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20,20.0,1.0,3078,3078,False,8.0323601479245,11.0,11.0,1.461586389867261,11,1.4615863898672612,0.11066885687810646,0.25,20,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,153.9,0.9707000770001367,153.9,0.3388888888888889,1.0,-1.882568991162983,2.163636820874992,0.32222222222222224,0.9322033898305084,-2.6766260832030517,1.6434393047197737,0.3277777777777778,0.9830508474576272,-1.5626225202502946,2.163636820874992
557.0,1.0,arm_B_low_tree_count,mb0557_base06_two_module_seed2_rw802857,multibase_base06_two_module_seed2_rewire_seed802857,base06_two_module_seed2,two_module,2.0,802857.0,5.0,12.0,8.0,topologies/mb0557_base06_two_module_seed2_rw802857.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0557_base06_two_module_seed2_rw802857.json,88.0,11.0,8.45939690020172,4.007659889442062,0.602890857967471,0.16000000000000014,0.23416666666666686,0.0,1.4,2 3 3 2 2,1 2 4 2 3,0.2041241452319315,0.4249182927993988,50.0,1.6989700043360187,0.023078080714169977,0.10563192838994187,44.0,31.5,-3.309230843088888,0.22349712580534978,-0.625486161006614,8.449182540926861,8.449182540926861,5,91.43999999999998,98.2,4.861933771659175,93.02799999999999,92.66,93.03999999999999,1.588000000000008,1.220000000000013,8.560000000000016,3,2,50,50,50,"[14, 12, 8, 10, 6]","[14, 12, 8, 10, 6]",0.16000000000000014,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20,20.0,1.0,1960,1960,False,7.581209826196346,11.0,11.0,1.6504835751476554,11,1.6504835751476556,0.10708630245447348,0.25,20,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0,0.9786481654000283,98.0,0.3111111111111111,0.9655172413793104,-1.745450653071351,0.8468788125757821,0.3,0.8275862068965517,-2.7348128990507927,1.907576776326318,0.28888888888888886,0.8793103448275862,-1.5856161550431163,0.8468788125757821
558.0,1.0,arm_B_high_tree_count,mb0558_base06_two_module_seed2_rw4778881,multibase_base06_two_module_seed2_rewire_seed4778881,base06_two_module_seed2,two_module,2.0,4778881.0,5.0,12.0,8.0,topologies/mb0558_base06_two_module_seed2_rw4778881.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0558_base06_two_module_seed2_rw4778881.json,88.0,11.0,8.874806160716519,3.5545935061334837,0.5507899431425836,0.2028985507246377,0.2246376811594204,0.0,1.4,2 3 3 2 2,1 2 4 2 3,0.2041241452319315,0.4249182927993988,69.0,1.8388490907372552,0.016862397225950777,0.08951644430436553,54.375,37.75,-1.686404016911261,0.889202655507525,1.3898860445451757,8.998122421406586,8.998122421406586,5,94.83999999999999,97.6,1.8863721796082535,95.78,94.97999999999999,95.56,0.9400000000000119,0.14000000000000057,5.160000000000011,3,2,69,69,69,"[24, 15, 9, 10, 11]","[24, 15, 9, 10, 11]",0.2028985507246377,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20,20.0,1.0,3658,3658,False,8.204945165019208,11.0,11.0,1.4623731934840718,11,1.4623731934840718,0.12104391344188348,0.08333333333333333,20,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,182.9,0.9683252677088235,182.9,0.35,1.0,-4.438668318539923,1.2034342747711144,0.2111111111111111,0.9508196721311475,-2.1722697910134574,0.9828809293177947,0.3,0.9016393442622951,-3.634298262514425,1.2034342747711144
