run_dir,label,topology_name,physical_topology_name,input_mask_name,input_mask_family,input_mask_seed,seed,topology_seed,n_nodes,n_edges,p,raw_physical_parameter_count,input_coupled_parameter_count,input_coupled_edge_count,input_coupled_coord_count,input_parameter_density,input_edge_density,input_coord_density,input_edge_load_gini,input_coord_load_gini,n_req,d_rel,d_rel_minus_n_req,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_common_d_rel_source,comparison_branch_input_count_min,comparison_branch_input_count_mean,comparison_branch_input_count_max,comparison_branch_input_count_gini,comparison_branch_input_overlap_min,comparison_branch_input_overlap_mean,comparison_branch_input_overlap_max,comparison_branch_input_overlap_gini,comparison_branch_input_overlap_source,rank_D,effective_rank_D,condition_number_D,effective_rank_D_masked,condition_number_D_masked,root_tree_count_cv,root_tree_count_gini,edge_participation_var,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,train_acc_final,val_acc_final,icl_acc_final_eval,icl_acc_max_eval,icl_acc_mean_eval,iwl_acc_final_eval,test_in_dist,test_novel_classes,execution_time
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0218_c200_seed60676_trainseed4,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0218_c200_seed60676_trainseed4,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0218_c200_seed60676,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0218_c200_seed60676,prospective_tree_diff_imbalanced_coord_load,60676,4,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,4,11.25,16,0.22777777777777786,artifact,20,20.0,20,0.0,4,11.25,16,0.22777777777777786,artifact,19,15.898610432389086,3.550238802485174,175.2312348662209,5.041767355917125,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,73.8,72.5,71.5,71.5,60.3,5.0,70.2,70.2,11.082728862762451
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0218_c200_seed60676_trainseed5,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0218_c200_seed60676_trainseed5,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0218_c200_seed60676,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0218_c200_seed60676,prospective_tree_diff_imbalanced_coord_load,60676,5,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,4,11.25,16,0.22777777777777786,artifact,20,20.0,20,0.0,4,11.25,16,0.22777777777777786,artifact,19,15.898610432389086,3.550238802485174,175.2312348662209,5.041767355917125,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,79.06,77.2,73.0,73.0,61.4,4.5,76.2,72.8,11.16019606590271
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed1,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed1,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,prospective_tree_diff_imbalanced_coord_load,60678,1,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,6,10.75,14,0.14534883720930236,artifact,20,20.0,20,0.0,6,10.75,14,0.14534883720930236,artifact,19,15.898610432389086,3.550238802485174,176.03173781603795,5.428055907953582,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,74.56,73.0,71.5,71.5,61.4,4.0,69.6,69.2,12.821502208709717
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed2,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed2,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,prospective_tree_diff_imbalanced_coord_load,60678,2,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,6,10.75,14,0.14534883720930236,artifact,20,20.0,20,0.0,6,10.75,14,0.14534883720930236,artifact,19,15.898610432389086,3.550238802485174,176.03173781603795,5.428055907953582,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,67.68,63.5,68.5,68.5,57.85,3.0,65.4,66.6,13.16079306602478
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed3,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,prospective_tree_diff_imbalanced_coord_load,60678,3,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,6,10.75,14,0.14534883720930236,artifact,20,20.0,20,0.0,6,10.75,14,0.14534883720930236,artifact,19,15.898610432389086,3.550238802485174,176.03173781603795,5.428055907953582,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,72.14,70.6,66.0,67.0,60.55,2.5,67.6,66.4,12.970511198043823
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed4,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed4,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,prospective_tree_diff_imbalanced_coord_load,60678,4,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,6,10.75,14,0.14534883720930236,artifact,20,20.0,20,0.0,6,10.75,14,0.14534883720930236,artifact,19,15.898610432389086,3.550238802485174,176.03173781603795,5.428055907953582,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,56.58,56.7,54.0,54.0,51.15,3.5,53.6,54.2,12.888727188110352
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed5,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678_trainseed5,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0220_c200_seed60678,prospective_tree_diff_imbalanced_coord_load,60678,5,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,6,10.75,14,0.14534883720930236,artifact,20,20.0,20,0.0,6,10.75,14,0.14534883720930236,artifact,19,15.898610432389086,3.550238802485174,176.03173781603795,5.428055907953582,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,74.74,73.6,70.0,72.0,61.15,4.0,71.4,73.8,13.238269090652466
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710_trainseed1,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710_trainseed1,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710,prospective_tree_diff_imbalanced_coord_load,60710,1,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,2,10.0,15,0.25,artifact,20,20.0,20,0.0,2,10.0,15,0.25,artifact,19,15.898610432389086,3.550238802485174,175.1398312460997,4.509367180193841,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,71.16,69.9,72.0,72.0,62.3,5.0,70.2,69.8,12.425267934799194
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710_trainseed2,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710_trainseed2,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710,prospective_tree_diff_imbalanced_coord_load,60710,2,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,2,10.0,15,0.25,artifact,20,20.0,20,0.0,2,10.0,15,0.25,artifact,19,15.898610432389086,3.550238802485174,175.1398312460997,4.509367180193841,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,79.12,74.7,79.5,79.5,65.2,3.0,75.6,77.8,12.549812078475952
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710_trainseed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710_trainseed3,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710,prospective_tree_diff_imbalanced_coord_load,60710,3,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,2,10.0,15,0.25,artifact,20,20.0,20,0.0,2,10.0,15,0.25,artifact,19,15.898610432389086,3.550238802485174,175.1398312460997,4.509367180193841,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,72.66,70.8,72.0,72.0,61.15,2.5,70.0,69.8,12.880035877227783
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710_trainseed4,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710_trainseed4,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710,prospective_tree_diff_imbalanced_coord_load,60710,4,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,2,10.0,15,0.25,artifact,20,20.0,20,0.0,2,10.0,15,0.25,artifact,19,15.898610432389086,3.550238802485174,175.1398312460997,4.509367180193841,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,76.98,74.2,75.5,75.5,62.15,5.5,74.4,74.4,11.276713132858276
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710_trainseed5,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710_trainseed5,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0252_c200_seed60710,prospective_tree_diff_imbalanced_coord_load,60710,5,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,2,10.0,15,0.25,artifact,20,20.0,20,0.0,2,10.0,15,0.25,artifact,19,15.898610432389086,3.550238802485174,175.1398312460997,4.509367180193841,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,71.78,68.3,65.5,69.0,58.0,2.5,68.2,64.2,11.220661878585815
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719_trainseed1,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719_trainseed1,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719,prospective_tree_diff_imbalanced_coord_load,60719,1,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,0,10.0,16,0.32499999999999996,artifact,20,20.0,20,0.0,0,10.0,16,0.32499999999999996,artifact,19,15.898610432389086,3.550238802485174,175.9067632301569,5.053365169113896,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,76.92,74.5,78.0,78.0,63.15,3.5,75.0,70.8,12.657768964767456
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719_trainseed2,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719_trainseed2,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719,prospective_tree_diff_imbalanced_coord_load,60719,2,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,0,10.0,16,0.32499999999999996,artifact,20,20.0,20,0.0,0,10.0,16,0.32499999999999996,artifact,19,15.898610432389086,3.550238802485174,175.9067632301569,5.053365169113896,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,76.8,72.8,79.5,79.5,67.05,3.5,74.0,76.2,12.53506088256836
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719_trainseed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719_trainseed3,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719,prospective_tree_diff_imbalanced_coord_load,60719,3,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,0,10.0,16,0.32499999999999996,artifact,20,20.0,20,0.0,0,10.0,16,0.32499999999999996,artifact,19,15.898610432389086,3.550238802485174,175.9067632301569,5.053365169113896,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,72.16,70.2,70.0,71.5,61.35,2.0,71.0,63.4,12.567870140075684
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719_trainseed4,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719_trainseed4,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719,prospective_tree_diff_imbalanced_coord_load,60719,4,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,0,10.0,16,0.32499999999999996,artifact,20,20.0,20,0.0,0,10.0,16,0.32499999999999996,artifact,19,15.898610432389086,3.550238802485174,175.9067632301569,5.053365169113896,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,74.2,73.7,66.5,71.5,61.45,5.5,72.4,72.6,12.819159030914307
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719_trainseed5,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719_trainseed5,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0261_c200_seed60719,prospective_tree_diff_imbalanced_coord_load,60719,5,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,0,10.0,16,0.32499999999999996,artifact,20,20.0,20,0.0,0,10.0,16,0.32499999999999996,artifact,19,15.898610432389086,3.550238802485174,175.9067632301569,5.053365169113896,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,73.34,70.4,67.5,71.5,63.3,3.0,71.6,68.6,13.029033422470093
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737_trainseed1,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737_trainseed1,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737,prospective_tree_diff_imbalanced_coord_load,60737,1,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,1,10.25,16,0.32317073170731714,artifact,20,20.0,20,0.0,1,10.25,16,0.32317073170731714,artifact,19,15.898610432389086,3.550238802485174,176.2852163994139,4.283454749106988,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,75.96,74.8,76.0,76.0,62.7,5.0,71.2,69.2,12.86155915260315
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737_trainseed2,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737_trainseed2,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737,prospective_tree_diff_imbalanced_coord_load,60737,2,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,1,10.25,16,0.32317073170731714,artifact,20,20.0,20,0.0,1,10.25,16,0.32317073170731714,artifact,19,15.898610432389086,3.550238802485174,176.2852163994139,4.283454749106988,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,59.16,56.5,57.0,57.0,51.3,1.5,56.8,59.4,12.75924801826477
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737_trainseed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737_trainseed3,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737,prospective_tree_diff_imbalanced_coord_load,60737,3,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,1,10.25,16,0.32317073170731714,artifact,20,20.0,20,0.0,1,10.25,16,0.32317073170731714,artifact,19,15.898610432389086,3.550238802485174,176.2852163994139,4.283454749106988,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,71.62,68.8,72.0,72.0,60.0,2.0,69.2,66.2,12.549129009246826
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737_trainseed4,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737_trainseed4,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737,prospective_tree_diff_imbalanced_coord_load,60737,4,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,1,10.25,16,0.32317073170731714,artifact,20,20.0,20,0.0,1,10.25,16,0.32317073170731714,artifact,19,15.898610432389086,3.550238802485174,176.2852163994139,4.283454749106988,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,71.82,71.5,71.5,71.5,61.4,5.0,69.6,69.6,12.715303897857666
ICL/results/prospective_tree_diff_multiplicity_training/cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737_trainseed5,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737_trainseed5,cycle_chords_n6_m20_seed3__mask_cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0279_c200_seed60737,prospective_tree_diff_imbalanced_coord_load,60737,5,0,6,20,20,400,200,20,20,0.5,1.0,1.0,0.0,0.25,160,200,40,20,20.0,20,0.0,1,10.25,16,0.32317073170731714,artifact,20,20.0,20,0.0,1,10.25,16,0.32317073170731714,artifact,19,15.898610432389086,3.550238802485174,176.2852163994139,4.283454749106988,0.19012057577583058,0.10694444444444429,0.001853732638888889,0.09454166666666675,0.0,1.3333333333333333,72.56,73.1,68.5,68.5,58.85,3.5,65.8,69.4,12.593791007995605
