run_dir,label,topology_id,intervention,repeat,baseline_target_accuracy,target_accuracy,target_accuracy_delta,baseline_branch_active_tree_mi,branch_active_tree_mi,branch_active_tree_mi_delta
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0429_base05_redundant_paths_seed1_rw2766586_trainseed1,mb0429_base05_redundant_paths_seed1_rw2766586_trainseed1,mb0429_base05_redundant_paths_seed1_rw2766586,decoder_root_permutation,0,97.50000238418579,62.99999952316284,-34.50000286102295,0.9005823436447256,0.9005823436447256,0.0
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0429_base05_redundant_paths_seed1_rw2766586_trainseed1,mb0429_base05_redundant_paths_seed1_rw2766586_trainseed1,mb0429_base05_redundant_paths_seed1_rw2766586,decoder_root_permutation,1,97.50000238418579,48.500001430511475,-49.000000953674316,0.9005823436447256,0.9005823436447256,0.0
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0455_base05_redundant_paths_seed1_rw6331647_trainseed1,mb0455_base05_redundant_paths_seed1_rw6331647_trainseed1,mb0455_base05_redundant_paths_seed1_rw6331647,context_block_shuffle,0,93.99999976158142,5.999999865889549,-87.99999989569187,0.9351060495569748,0.9227896266770905,-0.012316422879884326
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0455_base05_redundant_paths_seed1_rw6331647_trainseed1,mb0455_base05_redundant_paths_seed1_rw6331647_trainseed1,mb0455_base05_redundant_paths_seed1_rw6331647,context_block_shuffle,1,93.99999976158142,5.999999865889549,-87.99999989569187,0.9351060495569748,0.9227896266770905,-0.012316422879884326
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0455_base05_redundant_paths_seed1_rw6331647_trainseed1,mb0455_base05_redundant_paths_seed1_rw6331647_trainseed1,mb0455_base05_redundant_paths_seed1_rw6331647,stat_preserving_projection_scramble,0,93.99999976158142,30.500000715255737,-63.499999046325684,0.9351060495569748,0.36270933293690205,-0.5723967166200727
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0455_base05_redundant_paths_seed1_rw6331647_trainseed1,mb0455_base05_redundant_paths_seed1_rw6331647_trainseed1,mb0455_base05_redundant_paths_seed1_rw6331647,stat_preserving_projection_scramble,1,93.99999976158142,34.49999988079071,-59.49999988079071,0.9351060495569748,0.3881417160439849,-0.5469643335129899
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0455_base05_redundant_paths_seed1_rw6331647_trainseed1,mb0455_base05_redundant_paths_seed1_rw6331647_trainseed1,mb0455_base05_redundant_paths_seed1_rw6331647,stat_preserving_branch_alignment_scramble,0,93.99999976158142,43.00000071525574,-50.999999046325684,0.9351060495569748,0.8955051595987553,-0.03960088995821953
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0455_base05_redundant_paths_seed1_rw6331647_trainseed1,mb0455_base05_redundant_paths_seed1_rw6331647_trainseed1,mb0455_base05_redundant_paths_seed1_rw6331647,stat_preserving_branch_alignment_scramble,1,93.99999976158142,23.999999463558197,-70.00000029802322,0.9351060495569748,0.9403695359918673,0.005263486434892495
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0455_base05_redundant_paths_seed1_rw6331647_trainseed1,mb0455_base05_redundant_paths_seed1_rw6331647_trainseed1,mb0455_base05_redundant_paths_seed1_rw6331647,decoder_root_permutation,0,93.99999976158142,59.50000286102295,-34.49999690055847,0.9351060495569748,0.9351060495569748,0.0
/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0455_base05_redundant_paths_seed1_rw6331647_trainseed1,mb0455_base05_redundant_paths_seed1_rw6331647_trainseed1,mb0455_base05_redundant_paths_seed1_rw6331647,decoder_root_permutation,1,93.99999976158142,16.500000655651093,-77.49999910593033,0.9351060495569748,0.9351060495569748,0.0
