topology_index,topology_id,topology_name,train_seed,completed,output,results_path,command
16,degrewire0016_baseg0354_degree_balanced_seed9_seed18,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed18,2,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0016_baseg0354_degree_balanced_seed9_seed18_trainseed2,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0016_baseg0354_degree_balanced_seed9_seed18_trainseed2/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0016_baseg0354_degree_balanced_seed9_seed18_trainseed2 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0016_seed18.json --seed 2 --input_mask_seed 2 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
16,degrewire0016_baseg0354_degree_balanced_seed9_seed18,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed18,3,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0016_baseg0354_degree_balanced_seed9_seed18_trainseed3,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0016_baseg0354_degree_balanced_seed9_seed18_trainseed3/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0016_baseg0354_degree_balanced_seed9_seed18_trainseed3 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0016_seed18.json --seed 3 --input_mask_seed 3 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
16,degrewire0016_baseg0354_degree_balanced_seed9_seed18,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed18,4,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0016_baseg0354_degree_balanced_seed9_seed18_trainseed4,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0016_baseg0354_degree_balanced_seed9_seed18_trainseed4/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0016_baseg0354_degree_balanced_seed9_seed18_trainseed4 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0016_seed18.json --seed 4 --input_mask_seed 4 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
16,degrewire0016_baseg0354_degree_balanced_seed9_seed18,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed18,5,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0016_baseg0354_degree_balanced_seed9_seed18_trainseed5,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0016_baseg0354_degree_balanced_seed9_seed18_trainseed5/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0016_baseg0354_degree_balanced_seed9_seed18_trainseed5 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0016_seed18.json --seed 5 --input_mask_seed 5 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
17,degrewire0017_baseg0354_degree_balanced_seed9_seed21,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed21,1,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0017_baseg0354_degree_balanced_seed9_seed21_trainseed1,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0017_baseg0354_degree_balanced_seed9_seed21_trainseed1/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0017_baseg0354_degree_balanced_seed9_seed21_trainseed1 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0017_seed21.json --seed 1 --input_mask_seed 1 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
17,degrewire0017_baseg0354_degree_balanced_seed9_seed21,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed21,2,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0017_baseg0354_degree_balanced_seed9_seed21_trainseed2,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0017_baseg0354_degree_balanced_seed9_seed21_trainseed2/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0017_baseg0354_degree_balanced_seed9_seed21_trainseed2 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0017_seed21.json --seed 2 --input_mask_seed 2 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
17,degrewire0017_baseg0354_degree_balanced_seed9_seed21,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed21,3,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0017_baseg0354_degree_balanced_seed9_seed21_trainseed3,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0017_baseg0354_degree_balanced_seed9_seed21_trainseed3/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0017_baseg0354_degree_balanced_seed9_seed21_trainseed3 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0017_seed21.json --seed 3 --input_mask_seed 3 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
17,degrewire0017_baseg0354_degree_balanced_seed9_seed21,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed21,4,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0017_baseg0354_degree_balanced_seed9_seed21_trainseed4,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0017_baseg0354_degree_balanced_seed9_seed21_trainseed4/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0017_baseg0354_degree_balanced_seed9_seed21_trainseed4 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0017_seed21.json --seed 4 --input_mask_seed 4 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
17,degrewire0017_baseg0354_degree_balanced_seed9_seed21,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed21,5,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0017_baseg0354_degree_balanced_seed9_seed21_trainseed5,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0017_baseg0354_degree_balanced_seed9_seed21_trainseed5/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0017_baseg0354_degree_balanced_seed9_seed21_trainseed5 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0017_seed21.json --seed 5 --input_mask_seed 5 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
18,degrewire0018_baseg0354_degree_balanced_seed9_seed22,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed22,1,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0018_baseg0354_degree_balanced_seed9_seed22_trainseed1,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0018_baseg0354_degree_balanced_seed9_seed22_trainseed1/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0018_baseg0354_degree_balanced_seed9_seed22_trainseed1 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0018_seed22.json --seed 1 --input_mask_seed 1 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
18,degrewire0018_baseg0354_degree_balanced_seed9_seed22,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed22,2,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0018_baseg0354_degree_balanced_seed9_seed22_trainseed2,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0018_baseg0354_degree_balanced_seed9_seed22_trainseed2/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0018_baseg0354_degree_balanced_seed9_seed22_trainseed2 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0018_seed22.json --seed 2 --input_mask_seed 2 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
18,degrewire0018_baseg0354_degree_balanced_seed9_seed22,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed22,3,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0018_baseg0354_degree_balanced_seed9_seed22_trainseed3,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0018_baseg0354_degree_balanced_seed9_seed22_trainseed3/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0018_baseg0354_degree_balanced_seed9_seed22_trainseed3 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0018_seed22.json --seed 3 --input_mask_seed 3 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
18,degrewire0018_baseg0354_degree_balanced_seed9_seed22,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed22,4,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0018_baseg0354_degree_balanced_seed9_seed22_trainseed4,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0018_baseg0354_degree_balanced_seed9_seed22_trainseed4/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0018_baseg0354_degree_balanced_seed9_seed22_trainseed4 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0018_seed22.json --seed 4 --input_mask_seed 4 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
18,degrewire0018_baseg0354_degree_balanced_seed9_seed22,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed22,5,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0018_baseg0354_degree_balanced_seed9_seed22_trainseed5,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0018_baseg0354_degree_balanced_seed9_seed22_trainseed5/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0018_baseg0354_degree_balanced_seed9_seed22_trainseed5 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0018_seed22.json --seed 5 --input_mask_seed 5 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
19,degrewire0019_baseg0354_degree_balanced_seed9_seed24,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed24,1,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0019_baseg0354_degree_balanced_seed9_seed24_trainseed1,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0019_baseg0354_degree_balanced_seed9_seed24_trainseed1/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0019_baseg0354_degree_balanced_seed9_seed24_trainseed1 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0019_seed24.json --seed 1 --input_mask_seed 1 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
19,degrewire0019_baseg0354_degree_balanced_seed9_seed24,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed24,2,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0019_baseg0354_degree_balanced_seed9_seed24_trainseed2,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0019_baseg0354_degree_balanced_seed9_seed24_trainseed2/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0019_baseg0354_degree_balanced_seed9_seed24_trainseed2 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0019_seed24.json --seed 2 --input_mask_seed 2 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
19,degrewire0019_baseg0354_degree_balanced_seed9_seed24,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed24,3,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0019_baseg0354_degree_balanced_seed9_seed24_trainseed3,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0019_baseg0354_degree_balanced_seed9_seed24_trainseed3/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0019_baseg0354_degree_balanced_seed9_seed24_trainseed3 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0019_seed24.json --seed 3 --input_mask_seed 3 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
19,degrewire0019_baseg0354_degree_balanced_seed9_seed24,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed24,4,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0019_baseg0354_degree_balanced_seed9_seed24_trainseed4,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0019_baseg0354_degree_balanced_seed9_seed24_trainseed4/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0019_baseg0354_degree_balanced_seed9_seed24_trainseed4 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0019_seed24.json --seed 4 --input_mask_seed 4 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
19,degrewire0019_baseg0354_degree_balanced_seed9_seed24,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed24,5,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0019_baseg0354_degree_balanced_seed9_seed24_trainseed5,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0019_baseg0354_degree_balanced_seed9_seed24_trainseed5/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0019_baseg0354_degree_balanced_seed9_seed24_trainseed5 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0019_seed24.json --seed 5 --input_mask_seed 5 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
20,degrewire0020_baseg0354_degree_balanced_seed9_seed25,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed25,1,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0020_baseg0354_degree_balanced_seed9_seed25_trainseed1,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0020_baseg0354_degree_balanced_seed9_seed25_trainseed1/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0020_baseg0354_degree_balanced_seed9_seed25_trainseed1 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0020_seed25.json --seed 1 --input_mask_seed 1 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
20,degrewire0020_baseg0354_degree_balanced_seed9_seed25,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed25,2,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0020_baseg0354_degree_balanced_seed9_seed25_trainseed2,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0020_baseg0354_degree_balanced_seed9_seed25_trainseed2/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0020_baseg0354_degree_balanced_seed9_seed25_trainseed2 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0020_seed25.json --seed 2 --input_mask_seed 2 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
20,degrewire0020_baseg0354_degree_balanced_seed9_seed25,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed25,3,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0020_baseg0354_degree_balanced_seed9_seed25_trainseed3,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0020_baseg0354_degree_balanced_seed9_seed25_trainseed3/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0020_baseg0354_degree_balanced_seed9_seed25_trainseed3 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0020_seed25.json --seed 3 --input_mask_seed 3 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
20,degrewire0020_baseg0354_degree_balanced_seed9_seed25,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed25,4,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0020_baseg0354_degree_balanced_seed9_seed25_trainseed4,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0020_baseg0354_degree_balanced_seed9_seed25_trainseed4/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0020_baseg0354_degree_balanced_seed9_seed25_trainseed4 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0020_seed25.json --seed 4 --input_mask_seed 4 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
20,degrewire0020_baseg0354_degree_balanced_seed9_seed25,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed25,5,True,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0020_baseg0354_degree_balanced_seed9_seed25_trainseed5,/Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0020_baseg0354_degree_balanced_seed9_seed25_trainseed5/results.pkl,python3 -u run_topology_icl.py --output /Users/aadarwal/code/statmech/topology/ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0020_baseg0354_degree_balanced_seed9_seed25_trainseed5 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/degree_rewire_normal_fan_n5_m12_N3_D2/topologies/degrewire0020_seed25.json --seed 5 --input_mask_seed 5 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
