run_dir,label,topology_name,physical_topology_name,input_mask_name,input_mask_family,input_mask_seed,seed,topology_seed,n_nodes,n_edges,p,raw_physical_parameter_count,input_coupled_parameter_count,input_coupled_edge_count,input_coupled_coord_count,input_parameter_density,input_edge_density,input_coord_density,input_edge_load_gini,input_coord_load_gini,n_req,d_rel,d_rel_minus_n_req,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_common_d_rel_source,comparison_branch_input_count_min,comparison_branch_input_count_mean,comparison_branch_input_count_max,comparison_branch_input_count_gini,comparison_branch_input_overlap_min,comparison_branch_input_overlap_mean,comparison_branch_input_overlap_max,comparison_branch_input_overlap_gini,comparison_branch_input_overlap_source,rank_D,effective_rank_D,condition_number_D,effective_rank_D_masked,condition_number_D_masked,root_tree_count_cv,root_tree_count_gini,edge_participation_var,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,train_acc_final,val_acc_final,icl_acc_final_eval,icl_acc_max_eval,icl_acc_mean_eval,iwl_acc_final_eval,test_in_dist,test_novel_classes,execution_time
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0025_baseg0354_degree_balanced_seed9_seed32_trainseed4,degrewire0025_baseg0354_degree_balanced_seed9_seed32_trainseed4,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed32,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed32,full,,4,4,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.81457393192577,3.0684933323307884,70.51659145540619,3.0684933323307884,0.0,0.0,0.007555555555555554,0.14500000000000002,0.0,1.4,81.72,81.8,81.5,81.5,69.8,3.0,82.4,81.0,11.523072004318237
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0025_baseg0354_degree_balanced_seed9_seed32_trainseed5,degrewire0025_baseg0354_degree_balanced_seed9_seed32_trainseed5,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed32,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed32,full,,5,5,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.81457393192577,3.0684933323307884,70.51659145540619,3.0684933323307884,0.0,0.0,0.007555555555555554,0.14500000000000002,0.0,1.4,96.82,95.5,99.0,99.0,88.25,2.5,96.6,95.8,11.508062839508057
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0026_baseg0354_degree_balanced_seed9_seed33_trainseed1,degrewire0026_baseg0354_degree_balanced_seed9_seed33_trainseed1,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed33,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed33,full,,1,1,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.902336600579165,2.926681858905408,71.2186928046334,2.926681858905408,0.0,0.0,0.006649305555555555,0.13750000000000018,0.0,1.4,77.08,76.2,79.0,79.0,68.55,4.5,78.4,76.0,11.4875009059906
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0026_baseg0354_degree_balanced_seed9_seed33_trainseed2,degrewire0026_baseg0354_degree_balanced_seed9_seed33_trainseed2,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed33,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed33,full,,2,2,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.902336600579165,2.926681858905408,71.2186928046334,2.926681858905408,0.0,0.0,0.006649305555555555,0.13750000000000018,0.0,1.4,94.92,95.0,93.5,97.0,83.2,2.0,94.4,94.2,11.51764702796936
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0026_baseg0354_degree_balanced_seed9_seed33_trainseed3,degrewire0026_baseg0354_degree_balanced_seed9_seed33_trainseed3,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed33,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed33,full,,3,3,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.902336600579165,2.926681858905408,71.2186928046334,2.926681858905408,0.0,0.0,0.006649305555555555,0.13750000000000018,0.0,1.4,96.32,96.0,94.0,95.5,89.4,4.5,96.6,97.4,11.679422855377197
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0026_baseg0354_degree_balanced_seed9_seed33_trainseed4,degrewire0026_baseg0354_degree_balanced_seed9_seed33_trainseed4,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed33,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed33,full,,4,4,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.902336600579165,2.926681858905408,71.2186928046334,2.926681858905408,0.0,0.0,0.006649305555555555,0.13750000000000018,0.0,1.4,80.42,81.0,76.0,78.0,71.1,1.0,77.4,77.6,11.433972835540771
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0026_baseg0354_degree_balanced_seed9_seed33_trainseed5,degrewire0026_baseg0354_degree_balanced_seed9_seed33_trainseed5,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed33,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed33,full,,5,5,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.902336600579165,2.926681858905408,71.2186928046334,2.926681858905408,0.0,0.0,0.006649305555555555,0.13750000000000018,0.0,1.4,97.26,97.5,95.0,97.5,87.3,3.0,96.6,94.8,11.753667116165161
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0027_baseg0354_degree_balanced_seed9_seed34_trainseed1,degrewire0027_baseg0354_degree_balanced_seed9_seed34_trainseed1,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed34,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed34,full,,1,1,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.643103571484446,3.7749243665402394,69.14482857187552,3.7749243665402394,0.0,0.0,0.009204470742932281,0.16153846153846163,0.0,1.4,93.26,91.9,92.0,95.0,84.3,5.0,94.2,93.0,12.36496615409851
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0027_baseg0354_degree_balanced_seed9_seed34_trainseed2,degrewire0027_baseg0354_degree_balanced_seed9_seed34_trainseed2,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed34,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed34,full,,2,2,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.643103571484446,3.7749243665402394,69.14482857187552,3.7749243665402394,0.0,0.0,0.009204470742932281,0.16153846153846163,0.0,1.4,90.8,87.6,92.5,92.5,79.3,1.5,90.2,88.4,12.438962936401367
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0027_baseg0354_degree_balanced_seed9_seed34_trainseed3,degrewire0027_baseg0354_degree_balanced_seed9_seed34_trainseed3,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed34,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed34,full,,3,3,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.643103571484446,3.7749243665402394,69.14482857187552,3.7749243665402394,0.0,0.0,0.009204470742932281,0.16153846153846163,0.0,1.4,96.82,96.8,95.5,96.0,89.7,4.5,97.6,96.0,12.19425106048584
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0027_baseg0354_degree_balanced_seed9_seed34_trainseed4,degrewire0027_baseg0354_degree_balanced_seed9_seed34_trainseed4,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed34,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed34,full,,4,4,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.643103571484446,3.7749243665402394,69.14482857187552,3.7749243665402394,0.0,0.0,0.009204470742932281,0.16153846153846163,0.0,1.4,74.96,76.7,76.0,76.0,67.25,2.5,79.2,71.0,12.381115913391113
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0027_baseg0354_degree_balanced_seed9_seed34_trainseed5,degrewire0027_baseg0354_degree_balanced_seed9_seed34_trainseed5,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed34,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed34,full,,5,5,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.643103571484446,3.7749243665402394,69.14482857187552,3.7749243665402394,0.0,0.0,0.009204470742932281,0.16153846153846163,0.0,1.4,86.94,87.7,86.0,88.5,79.25,2.0,87.0,85.4,12.372469902038574
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0028_baseg0354_degree_balanced_seed9_seed40_trainseed1,degrewire0028_baseg0354_degree_balanced_seed9_seed40_trainseed1,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed40,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed40,full,,1,1,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.902336600579169,2.9266818589054076,71.2186928046334,2.9266818589054076,0.0,0.0,0.006649305555555557,0.13750000000000018,0.0,1.4,96.08,95.1,95.0,95.0,84.1,3.5,94.6,94.2,12.08788776397705
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0028_baseg0354_degree_balanced_seed9_seed40_trainseed2,degrewire0028_baseg0354_degree_balanced_seed9_seed40_trainseed2,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed40,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed40,full,,2,2,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.902336600579169,2.9266818589054076,71.2186928046334,2.9266818589054076,0.0,0.0,0.006649305555555557,0.13750000000000018,0.0,1.4,78.62,76.1,75.0,82.5,71.15,0.5,82.4,78.4,12.435348987579346
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0028_baseg0354_degree_balanced_seed9_seed40_trainseed3,degrewire0028_baseg0354_degree_balanced_seed9_seed40_trainseed3,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed40,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed40,full,,3,3,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.902336600579169,2.9266818589054076,71.2186928046334,2.9266818589054076,0.0,0.0,0.006649305555555557,0.13750000000000018,0.0,1.4,97.4,96.3,95.5,97.5,90.8,4.5,98.2,96.2,12.527797222137451
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0028_baseg0354_degree_balanced_seed9_seed40_trainseed4,degrewire0028_baseg0354_degree_balanced_seed9_seed40_trainseed4,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed40,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed40,full,,4,4,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.902336600579169,2.9266818589054076,71.2186928046334,2.9266818589054076,0.0,0.0,0.006649305555555557,0.13750000000000018,0.0,1.4,97.3,96.7,95.5,96.5,89.8,1.5,96.2,96.2,12.591602802276611
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0028_baseg0354_degree_balanced_seed9_seed40_trainseed5,degrewire0028_baseg0354_degree_balanced_seed9_seed40_trainseed5,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed40,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed40,full,,5,5,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.902336600579169,2.9266818589054076,71.2186928046334,2.9266818589054076,0.0,0.0,0.006649305555555557,0.13750000000000018,0.0,1.4,89.78,88.4,89.5,93.5,79.85,2.0,88.6,90.0,11.660927057266235
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0029_baseg0354_degree_balanced_seed9_seed42_trainseed1,degrewire0029_baseg0354_degree_balanced_seed9_seed42_trainseed1,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed42,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed42,full,,1,1,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.814573931925766,3.068493332330789,70.51659145540619,3.068493332330789,0.0,0.0,0.007555555555555554,0.14500000000000002,0.0,1.4,70.42,71.0,66.5,72.0,67.65,5.5,72.6,70.6,11.39125108718872
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0029_baseg0354_degree_balanced_seed9_seed42_trainseed2,degrewire0029_baseg0354_degree_balanced_seed9_seed42_trainseed2,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed42,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed42,full,,2,2,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.814573931925766,3.068493332330789,70.51659145540619,3.068493332330789,0.0,0.0,0.007555555555555554,0.14500000000000002,0.0,1.4,75.02,74.5,75.5,81.5,70.95,1.5,73.0,75.0,11.44562292098999
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0029_baseg0354_degree_balanced_seed9_seed42_trainseed3,degrewire0029_baseg0354_degree_balanced_seed9_seed42_trainseed3,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed42,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed42,full,,3,3,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.814573931925766,3.068493332330789,70.51659145540619,3.068493332330789,0.0,0.0,0.007555555555555554,0.14500000000000002,0.0,1.4,96.58,95.3,96.5,96.5,88.85,4.5,97.0,94.6,11.252655744552612
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0029_baseg0354_degree_balanced_seed9_seed42_trainseed4,degrewire0029_baseg0354_degree_balanced_seed9_seed42_trainseed4,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed42,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed42,full,,4,4,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.814573931925766,3.068493332330789,70.51659145540619,3.068493332330789,0.0,0.0,0.007555555555555554,0.14500000000000002,0.0,1.4,94.76,94.8,91.0,95.0,86.45,2.0,94.6,93.4,11.658259153366089
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0029_baseg0354_degree_balanced_seed9_seed42_trainseed5,degrewire0029_baseg0354_degree_balanced_seed9_seed42_trainseed5,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed42,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed42,full,,5,5,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.814573931925766,3.068493332330789,70.51659145540619,3.068493332330789,0.0,0.0,0.007555555555555554,0.14500000000000002,0.0,1.4,91.88,91.1,91.5,92.5,82.2,2.5,90.6,91.2,11.529940128326416
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0030_baseg0354_degree_balanced_seed9_seed46_trainseed1,degrewire0030_baseg0354_degree_balanced_seed9_seed46_trainseed1,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed46,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed46,full,,1,1,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.814573931925766,3.06849333233079,70.51659145540619,3.06849333233079,0.0,0.0,0.007555555555555554,0.14500000000000002,0.0,1.4,70.7,71.1,70.0,73.5,68.7,4.0,70.6,69.6,11.974262237548828
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0030_baseg0354_degree_balanced_seed9_seed46_trainseed2,degrewire0030_baseg0354_degree_balanced_seed9_seed46_trainseed2,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed46,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed46,full,,2,2,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.814573931925766,3.06849333233079,70.51659145540619,3.06849333233079,0.0,0.0,0.007555555555555554,0.14500000000000002,0.0,1.4,66.3,68.2,65.5,76.0,67.2,1.0,70.4,67.4,12.019792795181274
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0030_baseg0354_degree_balanced_seed9_seed46_trainseed3,degrewire0030_baseg0354_degree_balanced_seed9_seed46_trainseed3,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed46,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed46,full,,3,3,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.814573931925766,3.06849333233079,70.51659145540619,3.06849333233079,0.0,0.0,0.007555555555555554,0.14500000000000002,0.0,1.4,95.26,94.5,88.5,96.0,88.95,4.0,94.6,95.4,11.424290180206299
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0030_baseg0354_degree_balanced_seed9_seed46_trainseed4,degrewire0030_baseg0354_degree_balanced_seed9_seed46_trainseed4,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed46,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed46,full,,4,4,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.814573931925766,3.06849333233079,70.51659145540619,3.06849333233079,0.0,0.0,0.007555555555555554,0.14500000000000002,0.0,1.4,83.72,83.7,83.0,83.0,72.9,1.0,81.6,83.4,11.301223993301392
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0030_baseg0354_degree_balanced_seed9_seed46_trainseed5,degrewire0030_baseg0354_degree_balanced_seed9_seed46_trainseed5,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed46,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed46,full,,5,5,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.814573931925766,3.06849333233079,70.51659145540619,3.06849333233079,0.0,0.0,0.007555555555555554,0.14500000000000002,0.0,1.4,95.34,94.9,97.5,97.5,82.2,3.0,96.2,94.6,11.621639251708984
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0031_baseg0354_degree_balanced_seed9_seed47_trainseed1,degrewire0031_baseg0354_degree_balanced_seed9_seed47_trainseed1,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed47,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed47,full,,1,1,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.68664489077648,3.273841066389594,69.49315912621185,3.273841066389594,0.0,0.0,0.0066099773242630395,0.13749999999999996,0.0,1.4,67.9,69.4,66.5,75.0,65.9,6.0,70.2,67.6,11.368925094604492
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0031_baseg0354_degree_balanced_seed9_seed47_trainseed2,degrewire0031_baseg0354_degree_balanced_seed9_seed47_trainseed2,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed47,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed47,full,,2,2,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.68664489077648,3.273841066389594,69.49315912621185,3.273841066389594,0.0,0.0,0.0066099773242630395,0.13749999999999996,0.0,1.4,74.98,74.1,75.5,78.5,68.75,1.5,72.6,75.2,11.571187257766724
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0031_baseg0354_degree_balanced_seed9_seed47_trainseed3,degrewire0031_baseg0354_degree_balanced_seed9_seed47_trainseed3,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed47,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed47,full,,3,3,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.68664489077648,3.273841066389594,69.49315912621185,3.273841066389594,0.0,0.0,0.0066099773242630395,0.13749999999999996,0.0,1.4,95.74,94.5,95.0,95.0,84.2,4.5,95.0,95.6,11.37958812713623
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0031_baseg0354_degree_balanced_seed9_seed47_trainseed4,degrewire0031_baseg0354_degree_balanced_seed9_seed47_trainseed4,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed47,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed47,full,,4,4,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.68664489077648,3.273841066389594,69.49315912621185,3.273841066389594,0.0,0.0,0.0066099773242630395,0.13749999999999996,0.0,1.4,93.74,92.3,91.0,92.0,84.55,2.0,93.4,94.6,10.968502044677734
ICL/results/exact_degree_exact_drel_exact_multiplicity_normal_fan_training/degrewire0031_baseg0354_degree_balanced_seed9_seed47_trainseed5,degrewire0031_baseg0354_degree_balanced_seed9_seed47_trainseed5,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed47,degree_rewire_n5_m12_base_g0354_degree_balanced_seed9_seed47,full,,5,5,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.68664489077648,3.273841066389594,69.49315912621185,3.273841066389594,0.0,0.0,0.0066099773242630395,0.13749999999999996,0.0,1.4,91.98,93.4,93.5,93.5,83.5,2.5,92.4,91.2,8.839077234268188
