idx,selected,topology_id,topology_name,family,seed,n_nodes,n_edges,p,edge_json,d_rel,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,rank_D,effective_rank_D,condition_number_D,condition_number_D_log,root_tree_count_gini,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,in_degree_cv,out_degree_cv,n_trees_total_enum,n_trees_total_enum_log
13,0,g0013_cycle_chords_seed14,cycle_chords,cycle_chords,14,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0013_cycle_chords_seed14.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.009459870737079,4.567955685721914,0.6597218821161207,0.22222222222222232,0.3055555555555556,0.0,2.0,0.30618621784789724,0.5,9,0.9542425094393249
14,0,g0014_cycle_chords_seed15,cycle_chords,cycle_chords,15,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0014_cycle_chords_seed15.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.529500241622406,3.2786404200895674,0.5156937886931248,0.19999999999999996,0.14687499999999987,0.0,1.7,0.30618621784789724,0.30618621784789724,20,1.3010299956639813
15,0,g0015_cycle_chords_seed16,cycle_chords,cycle_chords,16,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0015_cycle_chords_seed16.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.7605896450275225,4.441139506183516,0.6474944155546936,0.21176470588235308,0.23161764705882337,0.0,1.9,0.30618621784789724,0.5,17,1.2304489213782739
16,0,g0016_cycle_chords_seed17,cycle_chords,cycle_chords,17,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0016_cycle_chords_seed17.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,4.9042401612692705,4.266400379306851,0.6300616092860298,0.36923076923076925,0.21634615384615397,0.0,2.0,0.5,0.30618621784789724,13,1.1139433523068367
17,0,g0017_cycle_chords_seed18,cycle_chords,cycle_chords,18,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0017_cycle_chords_seed18.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.240219838208418,4.062486038341183,0.6087918814375642,0.3555555555555556,0.16319444444444464,0.0,1.95,0.5,0.30618621784789724,18,1.255272505103306
18,0,g0018_cycle_chords_seed19,cycle_chords,cycle_chords,19,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0018_cycle_chords_seed19.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.53046730866813,2.923841086913048,0.46595376467698435,0.17142857142857149,0.13095238095238093,0.0,1.7,0.30618621784789724,0.30618621784789724,21,1.3222192947339193
19,0,g0019_cycle_chords_seed20,cycle_chords,cycle_chords,20,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0019_cycle_chords_seed20.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.240219838208419,4.062486038341183,0.6087918814375642,0.3555555555555556,0.16319444444444464,0.0,1.95,0.5,0.30618621784789724,18,1.255272505103306
20,0,g0020_cycle_chords_seed21,cycle_chords,cycle_chords,21,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0020_cycle_chords_seed21.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.183328472135437,4.134355352774274,0.6164078020243317,0.3294117647058823,0.1691176470588236,0.0,1.85,0.30618621784789724,0.30618621784789724,17,1.2304489213782739
21,0,g0021_cycle_chords_seed22,cycle_chords,cycle_chords,22,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0021_cycle_chords_seed22.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.458163443322862,2.987367307082964,0.4752886238870749,0.15000000000000013,0.2265625,0.0,1.75,0.5,0.30618621784789724,16,1.2041199826559248
22,0,g0022_cycle_chords_seed23,cycle_chords,cycle_chords,23,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0022_cycle_chords_seed23.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.176655534835555,4.387161069850109,0.6421835793474996,0.2588235294117647,0.15808823529411775,0.0,1.85,0.5,0.30618621784789724,17,1.2304489213782739
23,0,g0023_cycle_chords_seed24,cycle_chords,cycle_chords,24,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0023_cycle_chords_seed24.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.767024769674802,4.410042083706647,0.6444427338293737,0.22222222222222232,0.2222222222222221,0.0,1.95,0.30618621784789724,0.5,18,1.255272505103306
24,0,g0024_cycle_chords_seed25,cycle_chords,cycle_chords,25,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0024_cycle_chords_seed25.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.02775151102715,4.0345407933908115,0.6057941109922933,0.40000000000000013,0.1791666666666667,0.0,1.95,0.5,0.30618621784789724,15,1.1760912590556813
25,0,g0025_cycle_chords_seed26,cycle_chords,cycle_chords,26,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0025_cycle_chords_seed26.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.425357202940591,3.7883668652678346,0.5784520294248305,0.36923076923076925,0.2740384615384619,0.0,2.0,0.5,0.5,13,1.1139433523068367
26,0,g0026_cycle_chords_seed27,cycle_chords,cycle_chords,27,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0026_cycle_chords_seed27.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.498025233797647,3.2656319036522614,0.5139672302408244,0.26,0.15312499999999996,0.0,1.8,0.5,0.30618621784789724,20,1.3010299956639813
27,0,g0027_cycle_chords_seed28,cycle_chords,cycle_chords,28,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0027_cycle_chords_seed28.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.558048479705769,3.013535667869844,0.47907633609508127,0.17142857142857149,0.15476190476190488,0.0,1.9,0.30618621784789724,0.30618621784789724,21,1.3222192947339193
28,0,g0028_cycle_chords_seed29,cycle_chords,cycle_chords,29,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0028_cycle_chords_seed29.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,4.616812320607334,4.605811955365404,0.6633062027523404,0.22222222222222232,0.2777777777777777,0.0,2.0,0.30618621784789724,0.30618621784789724,9,0.9542425094393249
29,0,g0029_cycle_chords_seed30,cycle_chords,cycle_chords,30,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0029_cycle_chords_seed30.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,4.910555217309835,4.302603456669931,0.6337313217934807,0.24,0.29374999999999973,0.0,2.0,0.30618621784789724,0.5,10,1.0
30,0,g0030_cycle_chords_seed31,cycle_chords,cycle_chords,31,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0030_cycle_chords_seed31.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.240219838208418,4.062486038341184,0.6087918814375644,0.3555555555555556,0.16319444444444464,0.0,1.95,0.5,0.30618621784789724,18,1.255272505103306
31,0,g0031_cycle_chords_seed32,cycle_chords,cycle_chords,32,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0031_cycle_chords_seed32.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.09149897164209,4.530967923537494,0.6561909876525966,0.30000000000000004,0.16015625,0.0,1.85,0.30618621784789724,0.30618621784789724,16,1.2041199826559248
32,0,g0032_cycle_chords_seed33,cycle_chords,cycle_chords,33,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0032_cycle_chords_seed33.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.322207328466156,3.9841957424214147,0.6003406670421243,0.3076923076923077,0.26923076923076916,0.0,1.95,0.5,0.5,13,1.1139433523068367
33,1,g0033_cycle_chords_seed34,cycle_chords,cycle_chords,34,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0033_cycle_chords_seed34.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,4.774023323706115,4.766994383566755,0.6782446402451869,0.28,0.27500000000000013,0.0,2.0,0.5,0.30618621784789724,10,1.0
34,1,g0034_cycle_chords_seed35,cycle_chords,cycle_chords,35,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0034_cycle_chords_seed35.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.38833764713176,2.7416365204719937,0.4380098765596226,0.0,0.2041666666666666,0.0,1.75,0.30618621784789724,0.30618621784789724,15,1.1760912590556813
35,0,g0035_cycle_chords_seed36,cycle_chords,cycle_chords,36,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0035_cycle_chords_seed36.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.429455722416184,4.110597414871644,0.613904944778098,0.32000000000000006,0.23750000000000004,0.0,1.95,0.5,0.5,15,1.1760912590556813
36,0,g0036_cycle_chords_seed37,cycle_chords,cycle_chords,37,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0036_cycle_chords_seed37.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.127915707075262,4.327453410705162,0.6362324009650906,0.29333333333333345,0.2000000000000004,0.0,1.95,0.5,0.30618621784789724,15,1.1760912590556813
37,0,g0037_cycle_chords_seed38,cycle_chords,cycle_chords,38,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0037_cycle_chords_seed38.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.174445987652595,3.4000699156369576,0.531487847531414,0.25,0.1875,0.0,1.8,0.30618621784789724,0.30618621784789724,16,1.2041199826559248
38,0,g0038_cycle_chords_seed40,cycle_chords,cycle_chords,40,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0038_cycle_chords_seed40.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.02775151102715,4.034540793390811,0.6057941109922932,0.40000000000000013,0.1791666666666667,0.0,1.95,0.5,0.30618621784789724,15,1.1760912590556813
39,0,g0039_cycle_chords_seed41,cycle_chords,cycle_chords,41,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0039_cycle_chords_seed41.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.196158791491737,4.084579507495855,0.6111473541428982,0.27692307692307705,0.25,0.0,1.85,0.30618621784789724,0.5,13,1.1139433523068367
40,0,g0040_cycle_chords_seed42,cycle_chords,cycle_chords,42,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0040_cycle_chords_seed42.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.428099293051326,2.989026189183043,0.4755297202476626,0.1333333333333333,0.28125,0.0,1.8,0.30618621784789724,0.5,12,1.0791812460476249
41,0,g0041_cycle_chords_seed43,cycle_chords,cycle_chords,43,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0041_cycle_chords_seed43.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.569804675606926,3.2800298251127877,0.5158777927430863,0.25454545454545463,0.13636363636363646,0.0,1.85,0.30618621784789724,0.30618621784789724,22,1.3424226808222062
42,0,g0042_cycle_chords_seed44,cycle_chords,cycle_chords,44,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0042_cycle_chords_seed44.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.452215160620928,3.5004698016306737,0.5441263353684155,0.19999999999999996,0.1840277777777779,0.0,1.8,0.5,0.30618621784789724,18,1.255272505103306
43,0,g0043_cycle_chords_seed45,cycle_chords,cycle_chords,45,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0043_cycle_chords_seed45.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.1410355645929835,4.1980672557951015,0.6230493919849989,0.30000000000000004,0.1875,0.0,1.85,0.5,0.30618621784789724,16,1.2041199826559248
44,0,g0044_cycle_chords_seed46,cycle_chords,cycle_chords,46,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0044_cycle_chords_seed46.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.428099293051327,2.9890261891830434,0.4755297202476627,0.1333333333333333,0.28125,0.0,1.8,0.30618621784789724,0.5,12,1.0791812460476249
45,0,g0045_cycle_chords_seed47,cycle_chords,cycle_chords,47,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0045_cycle_chords_seed47.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.492211916308817,4.307262393959852,0.634201329338112,0.27500000000000013,0.2265625,0.0,1.9,0.30618621784789724,0.5,16,1.2041199826559248
46,0,g0046_cycle_chords_seed48,cycle_chords,cycle_chords,48,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0046_cycle_chords_seed48.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.517961859123252,3.3253366158150124,0.5218356144485914,0.15555555555555567,0.19444444444444464,0.0,1.8,0.30618621784789724,0.30618621784789724,18,1.255272505103306
47,0,g0047_cycle_chords_seed49,cycle_chords,cycle_chords,49,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0047_cycle_chords_seed49.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.437534383010121,3.2698824194160996,0.5145321362942729,0.17142857142857149,0.2589285714285714,0.0,1.8,0.30618621784789724,0.5,14,1.146128035678238
48,0,g0048_cycle_chords_seed50,cycle_chords,cycle_chords,50,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0048_cycle_chords_seed50.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.55804268275753,4.1937745520404235,0.6226050800548171,0.3111111111111111,0.21875,0.0,1.9,0.5,0.5,18,1.255272505103306
49,0,g0049_cycle_chords_seed51,cycle_chords,cycle_chords,51,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0049_cycle_chords_seed51.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.548339759236925,4.391456589821943,0.6426085940461418,0.2250000000000001,0.22265625,0.0,1.8,0.30618621784789724,0.5,16,1.2041199826559248
50,0,g0050_cycle_chords_seed52,cycle_chords,cycle_chords,52,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0050_cycle_chords_seed52.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,4.908293241792545,4.484390354483576,0.6517034097702749,0.22857142857142865,0.1696428571428572,0.0,1.85,0.30618621784789724,0.30618621784789724,14,1.146128035678238
51,0,g0051_cycle_chords_seed53,cycle_chords,cycle_chords,53,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0051_cycle_chords_seed53.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.196158791491736,4.084579507495862,0.611147354142899,0.27692307692307705,0.25,0.0,1.85,0.30618621784789724,0.5,13,1.1139433523068367
52,0,g0052_cycle_chords_seed54,cycle_chords,cycle_chords,54,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0052_cycle_chords_seed54.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.285432179831319,3.8643355716788115,0.5870748327021633,0.3142857142857143,0.25,0.0,1.9,0.5,0.5,14,1.146128035678238
53,0,g0053_cycle_chords_seed55,cycle_chords,cycle_chords,55,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0053_cycle_chords_seed55.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.278329419383664,4.30334954997207,0.633806624134701,0.3400000000000001,0.11874999999999991,0.0,1.85,0.5,0.30618621784789724,20,1.3010299956639813
54,0,g0054_cycle_chords_seed56,cycle_chords,cycle_chords,56,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0054_cycle_chords_seed56.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.091004970070768,3.979756564832895,0.5998565078065656,0.290909090909091,0.2954545454545454,0.0,2.0,0.5,0.5,11,1.041392685158225
55,0,g0055_cycle_chords_seed57,cycle_chords,cycle_chords,57,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0055_cycle_chords_seed57.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,4.966503367199712,4.340203060182506,0.6375100488336513,0.3142857142857143,0.1919642857142858,0.0,1.85,0.5,0.30618621784789724,14,1.146128035678238
56,0,g0056_cycle_chords_seed58,cycle_chords,cycle_chords,58,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0056_cycle_chords_seed58.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.278329419383666,4.303349549972075,0.6338066241347015,0.3400000000000001,0.11874999999999991,0.0,1.85,0.5,0.30618621784789724,20,1.3010299956639813
57,0,g0057_cycle_chords_seed59,cycle_chords,cycle_chords,59,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0057_cycle_chords_seed59.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.3295313817226555,4.477207922676724,0.6510072635981785,0.32380952380952377,0.1101190476190479,0.0,1.8,0.5,0.30618621784789724,21,1.3222192947339193
58,0,g0058_cycle_chords_seed60,cycle_chords,cycle_chords,60,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0058_cycle_chords_seed60.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.278329419383665,4.3033495499720695,0.6338066241347009,0.3400000000000001,0.11874999999999991,0.0,1.85,0.5,0.30618621784789724,20,1.3010299956639813
59,0,g0059_cycle_chords_seed61,cycle_chords,cycle_chords,61,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0059_cycle_chords_seed61.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.340481976272291,3.7150214605727254,0.5699613268937389,0.125,0.203125,0.0,1.75,0.5,0.30618621784789724,16,1.2041199826559248
60,1,g0060_cycle_chords_seed62,cycle_chords,cycle_chords,62,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0060_cycle_chords_seed62.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.340758372938893,4.427577136319423,0.6461661361153171,0.34545454545454546,0.10227272727272729,0.0,1.9,0.5,0.30618621784789724,22,1.3424226808222062
61,0,g0061_cycle_chords_seed63,cycle_chords,cycle_chords,63,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0061_cycle_chords_seed63.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.127915707075265,4.3274534107051625,0.6362324009650907,0.29333333333333345,0.2000000000000004,0.0,1.95,0.30618621784789724,0.30618621784789724,15,1.1760912590556813
62,0,g0062_cycle_chords_seed64,cycle_chords,cycle_chords,64,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0062_cycle_chords_seed64.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.243735530034429,3.9255150115810604,0.5938966424863796,0.3333333333333335,0.28125,0.0,2.0,0.30618621784789724,0.5,12,1.0791812460476249
63,0,g0063_cycle_chords_seed65,cycle_chords,cycle_chords,65,5,8,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m8_N3_D2/topologies/g0063_cycle_chords_seed65.json,56,14,14.0,14,0.0,14,14.0,14,0.0,7,5.183328472135439,4.134355352774276,0.6164078020243319,0.3294117647058823,0.1691176470588236,0.0,1.85,0.30618621784789724,0.30618621784789724,17,1.2304489213782739
