run_dir,label,topology_name,physical_topology_name,input_mask_name,input_mask_family,input_mask_seed,seed,topology_seed,n_nodes,n_edges,p,raw_physical_parameter_count,input_coupled_parameter_count,input_coupled_edge_count,input_coupled_coord_count,input_parameter_density,input_edge_density,input_coord_density,input_edge_load_gini,input_coord_load_gini,n_req,d_rel,d_rel_minus_n_req,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_common_d_rel_source,comparison_branch_input_count_min,comparison_branch_input_count_mean,comparison_branch_input_count_max,comparison_branch_input_count_gini,comparison_branch_input_overlap_min,comparison_branch_input_overlap_mean,comparison_branch_input_overlap_max,comparison_branch_input_overlap_gini,comparison_branch_input_overlap_source,rank_D,effective_rank_D,condition_number_D,effective_rank_D_masked,condition_number_D_masked,root_tree_count_cv,root_tree_count_gini,edge_participation_var,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,train_acc_final,val_acc_final,icl_acc_final_eval,icl_acc_max_eval,icl_acc_mean_eval,iwl_acc_final_eval,test_in_dist,test_novel_classes,execution_time,capacity_n_nodes,capacity_n_edges,capacity_n_context,capacity_z_dim,capacity_p,capacity_d_rel,capacity_comparison_branch_common_d_rel_min,capacity_comparison_branch_common_d_rel_mean,capacity_support_fraction,capacity_support_min,capacity_support_mean,capacity_support_max,capacity_rank_mass_min,capacity_rank_mass_mean,capacity_rank_mass_max,capacity_rank_mass_gini,capacity_rank_dim_mass_min,capacity_rank_dim_mass_mean,capacity_rank_dim_mass_max,capacity_rank_dim_mass_gini,capacity_rank_nonzero_fraction,capacity_rank_weight_entropy,capacity_rank_weight_effective_entries,capacity_rooted_polytope_n_roots,capacity_rooted_polytope_common_rank_total,capacity_rooted_polytope_common_rank_mean,capacity_rooted_polytope_common_rank_max,capacity_rooted_polytope_supported_branch_dim_fraction,capacity_rooted_polytope_branch_root_support_min,capacity_rooted_polytope_branch_root_support_mean,capacity_rooted_polytope_branch_root_support_max,capacity_rooted_polytope_branch_root_support_gini,capacity_rooted_polytope_branch_best_rank_min,capacity_rooted_polytope_branch_best_rank_mean,capacity_rooted_polytope_branch_best_rank_max,capacity_rooted_polytope_branch_best_rank_gini,capacity_rooted_polytope_root_rank_mass_min,capacity_rooted_polytope_root_rank_mass_mean,capacity_rooted_polytope_root_rank_mass_max,capacity_rooted_polytope_root_rank_mass_gini,capacity_rooted_polytope_root_rank_mass_effective,capacity_oracle_test_accuracy,capacity_oracle_test_margin_mean,capacity_oracle_test_margin_p10,capacity_oracle_test_margin_finite_fraction,capacity_rank_weighted_oracle_test_accuracy,capacity_rank_weighted_oracle_test_margin_mean,capacity_rank_weighted_oracle_test_margin_p10,capacity_rank_weighted_oracle_test_margin_finite_fraction,capacity_linear_test_accuracy,capacity_linear_test_margin_mean,capacity_linear_test_margin_p10,capacity_linear_test_margin_finite_fraction,capacity_rank_weighted_linear_test_accuracy,capacity_rank_weighted_linear_test_margin_mean,capacity_rank_weighted_linear_test_margin_p10,capacity_rank_weighted_linear_test_margin_finite_fraction,capacity_linear_weight_norm,capacity_weighted_linear_weight_norm,capacity_tropical_feature_trials,capacity_tropical_feature_mode,capacity_tropical_projection_radius,capacity_tropical_edge_bias_scale,capacity_tropical_linear_train_accuracy_mean,capacity_tropical_linear_train_accuracy_max,capacity_tropical_linear_train_accuracy_std,capacity_tropical_linear_test_accuracy_mean,capacity_tropical_linear_test_accuracy_max,capacity_tropical_linear_test_accuracy_std,capacity_tropical_linear_test_margin_p10_mean,capacity_tropical_linear_test_margin_p10_max,capacity_tropical_linear_test_margin_p10_std,capacity_tropical_root_feature_effective_rank_mean,capacity_tropical_root_feature_effective_rank_max,capacity_tropical_root_feature_effective_rank_std,capacity_tropical_root_feature_variance_mean,capacity_tropical_root_feature_variance_max,capacity_tropical_root_feature_variance_std,capacity_normal_fan_trials,capacity_normal_fan_branch_root_nmi_mean,capacity_normal_fan_branch_root_nmi_max,capacity_normal_fan_branch_root_nmi_std,capacity_normal_fan_branch_tree_nmi_mean,capacity_normal_fan_branch_tree_nmi_max,capacity_normal_fan_branch_tree_nmi_std,capacity_normal_fan_active_root_count_mean,capacity_normal_fan_active_root_count_max,capacity_normal_fan_active_root_count_std,capacity_normal_fan_active_tree_count_mean,capacity_normal_fan_active_tree_count_max,capacity_normal_fan_active_tree_count_std,capacity_normal_fan_branch_active_tree_count_min_mean,capacity_normal_fan_branch_active_tree_count_min_max,capacity_normal_fan_branch_active_tree_count_min_std
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0187_random_sc_seed92_trainseed2,g0187_random_sc_seed92_trainseed2,random_sc_n5_m12_seed92,random_sc_n5_m12_seed92,full,,2,2,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,9.084968325580327,3.619948864182048,72.67974660464266,3.619948864182048,0.5098241215562822,0.2714285714285716,0.010393046107331822,0.1517857142857142,0.0,1.45,98.44,98.2,98.5,98.5,89.8,2.0,98.0,98.0,16.249440908432007,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,168.0,5.6,7.0,1.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,0.0,30.0,33.6,42.0,0.0714285714285714,4.950950773339135,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.4121666666666666,0.443,0.016369857122840812,0.39408333333333334,0.431,0.02271364616749636,-0.13496969769530234,-0.08936568529577979,0.04235677505268328,3.4097434241235955,3.7989920515881446,0.23421484394539674,0.07009927916344089,0.0856230106136015,0.00990502211091635,12,0.016325755081604054,0.04214717089301744,0.009490363333869687,0.09920432140464851,0.12388369476634589,0.016298683373569076,5.0,5.0,0.0,68.41666666666667,74.0,2.9285472318009296,47.5,51.0,2.3979157616563596
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0187_random_sc_seed92_trainseed3,g0187_random_sc_seed92_trainseed3,random_sc_n5_m12_seed92,random_sc_n5_m12_seed92,full,,3,3,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,9.084968325580327,3.619948864182048,72.67974660464266,3.619948864182048,0.5098241215562822,0.2714285714285716,0.010393046107331822,0.1517857142857142,0.0,1.45,96.04,96.6,94.0,96.0,86.15,4.5,96.4,95.8,16.333831787109375,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,168.0,5.6,7.0,1.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,0.0,30.0,33.6,42.0,0.0714285714285714,4.950950773339135,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.4121666666666666,0.443,0.016369857122840812,0.39408333333333334,0.431,0.02271364616749636,-0.13496969769530234,-0.08936568529577979,0.04235677505268328,3.4097434241235955,3.7989920515881446,0.23421484394539674,0.07009927916344089,0.0856230106136015,0.00990502211091635,12,0.016325755081604054,0.04214717089301744,0.009490363333869687,0.09920432140464851,0.12388369476634589,0.016298683373569076,5.0,5.0,0.0,68.41666666666667,74.0,2.9285472318009296,47.5,51.0,2.3979157616563596
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0187_random_sc_seed92_trainseed4,g0187_random_sc_seed92_trainseed4,random_sc_n5_m12_seed92,random_sc_n5_m12_seed92,full,,4,4,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,9.084968325580327,3.619948864182048,72.67974660464266,3.619948864182048,0.5098241215562822,0.2714285714285716,0.010393046107331822,0.1517857142857142,0.0,1.45,96.1,96.2,96.0,96.5,84.25,2.5,96.2,94.8,16.105777740478516,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,168.0,5.6,7.0,1.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,0.0,30.0,33.6,42.0,0.0714285714285714,4.950950773339135,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.4121666666666666,0.443,0.016369857122840812,0.39408333333333334,0.431,0.02271364616749636,-0.13496969769530234,-0.08936568529577979,0.04235677505268328,3.4097434241235955,3.7989920515881446,0.23421484394539674,0.07009927916344089,0.0856230106136015,0.00990502211091635,12,0.016325755081604054,0.04214717089301744,0.009490363333869687,0.09920432140464851,0.12388369476634589,0.016298683373569076,5.0,5.0,0.0,68.41666666666667,74.0,2.9285472318009296,47.5,51.0,2.3979157616563596
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0187_random_sc_seed92_trainseed5,g0187_random_sc_seed92_trainseed5,random_sc_n5_m12_seed92,random_sc_n5_m12_seed92,full,,5,5,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,9.084968325580327,3.619948864182048,72.67974660464266,3.619948864182048,0.5098241215562822,0.2714285714285716,0.010393046107331822,0.1517857142857142,0.0,1.45,96.46,95.2,96.0,96.5,92.95,2.5,97.2,95.2,16.222167253494263,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,168.0,5.6,7.0,1.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,0.0,30.0,33.6,42.0,0.0714285714285714,4.950950773339135,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.4121666666666666,0.443,0.016369857122840812,0.39408333333333334,0.431,0.02271364616749636,-0.13496969769530234,-0.08936568529577979,0.04235677505268328,3.4097434241235955,3.7989920515881446,0.23421484394539674,0.07009927916344089,0.0856230106136015,0.00990502211091635,12,0.016325755081604054,0.04214717089301744,0.009490363333869687,0.09920432140464851,0.12388369476634589,0.016298683373569076,5.0,5.0,0.0,68.41666666666667,74.0,2.9285472318009296,47.5,51.0,2.3979157616563596
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0267_hub_spoke_seed76_trainseed1,g0267_hub_spoke_seed76_trainseed1,hub_spoke_n5_m12_seed76,hub_spoke_n5_m12_seed76,full,,1,1,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.023994995704754,4.600884908466828,64.19195996563803,4.600884908466828,0.3938299643454349,0.21714285714285708,0.0365079365079365,0.29166666666666674,0.0,1.4,91.46,89.3,93.5,93.5,80.6,4.5,90.6,89.6,16.40591311454773,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,132.0,4.4,6.0,1.0,5.0,5.0,5.0,0.0,12.0,12.0,12.0,0.0,12.0,26.4,36.0,0.18181818181818188,4.695472215803778,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.40391666666666676,0.443,0.027687115936638987,0.38175,0.425,0.023345681256569356,-0.1502401821788322,-0.06345581532334012,0.041596307224212266,3.0988719266984,3.6116718224963953,0.2750132153753256,0.09501666096890976,0.1247620552105414,0.01902693184151742,12,0.013124368525195926,0.022800220037713894,0.004899331514503029,0.06801362771254571,0.1002298975180456,0.01715622434401894,5.0,5.0,0.0,32.333333333333336,35.0,1.49071198499986,25.916666666666668,28.0,1.6051133570215186
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0267_hub_spoke_seed76_trainseed2,g0267_hub_spoke_seed76_trainseed2,hub_spoke_n5_m12_seed76,hub_spoke_n5_m12_seed76,full,,2,2,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.023994995704754,4.600884908466828,64.19195996563803,4.600884908466828,0.3938299643454349,0.21714285714285708,0.0365079365079365,0.29166666666666674,0.0,1.4,74.8,74.6,75.0,75.0,69.85,1.5,71.6,70.2,15.423841953277588,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,132.0,4.4,6.0,1.0,5.0,5.0,5.0,0.0,12.0,12.0,12.0,0.0,12.0,26.4,36.0,0.18181818181818188,4.695472215803778,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.40391666666666676,0.443,0.027687115936638987,0.38175,0.425,0.023345681256569356,-0.1502401821788322,-0.06345581532334012,0.041596307224212266,3.0988719266984,3.6116718224963953,0.2750132153753256,0.09501666096890976,0.1247620552105414,0.01902693184151742,12,0.013124368525195926,0.022800220037713894,0.004899331514503029,0.06801362771254571,0.1002298975180456,0.01715622434401894,5.0,5.0,0.0,32.333333333333336,35.0,1.49071198499986,25.916666666666668,28.0,1.6051133570215186
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0267_hub_spoke_seed76_trainseed3,g0267_hub_spoke_seed76_trainseed3,hub_spoke_n5_m12_seed76,hub_spoke_n5_m12_seed76,full,,3,3,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.023994995704754,4.600884908466828,64.19195996563803,4.600884908466828,0.3938299643454349,0.21714285714285708,0.0365079365079365,0.29166666666666674,0.0,1.4,82.14,81.7,82.5,82.5,74.05,3.0,81.4,78.0,14.413140296936035,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,132.0,4.4,6.0,1.0,5.0,5.0,5.0,0.0,12.0,12.0,12.0,0.0,12.0,26.4,36.0,0.18181818181818188,4.695472215803778,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.40391666666666676,0.443,0.027687115936638987,0.38175,0.425,0.023345681256569356,-0.1502401821788322,-0.06345581532334012,0.041596307224212266,3.0988719266984,3.6116718224963953,0.2750132153753256,0.09501666096890976,0.1247620552105414,0.01902693184151742,12,0.013124368525195926,0.022800220037713894,0.004899331514503029,0.06801362771254571,0.1002298975180456,0.01715622434401894,5.0,5.0,0.0,32.333333333333336,35.0,1.49071198499986,25.916666666666668,28.0,1.6051133570215186
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0267_hub_spoke_seed76_trainseed4,g0267_hub_spoke_seed76_trainseed4,hub_spoke_n5_m12_seed76,hub_spoke_n5_m12_seed76,full,,4,4,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.023994995704754,4.600884908466828,64.19195996563803,4.600884908466828,0.3938299643454349,0.21714285714285708,0.0365079365079365,0.29166666666666674,0.0,1.4,69.36,68.5,70.0,70.0,66.3,2.0,67.8,65.8,15.368449449539185,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,132.0,4.4,6.0,1.0,5.0,5.0,5.0,0.0,12.0,12.0,12.0,0.0,12.0,26.4,36.0,0.18181818181818188,4.695472215803778,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.40391666666666676,0.443,0.027687115936638987,0.38175,0.425,0.023345681256569356,-0.1502401821788322,-0.06345581532334012,0.041596307224212266,3.0988719266984,3.6116718224963953,0.2750132153753256,0.09501666096890976,0.1247620552105414,0.01902693184151742,12,0.013124368525195926,0.022800220037713894,0.004899331514503029,0.06801362771254571,0.1002298975180456,0.01715622434401894,5.0,5.0,0.0,32.333333333333336,35.0,1.49071198499986,25.916666666666668,28.0,1.6051133570215186
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0267_hub_spoke_seed76_trainseed5,g0267_hub_spoke_seed76_trainseed5,hub_spoke_n5_m12_seed76,hub_spoke_n5_m12_seed76,full,,5,5,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,8.023994995704754,4.600884908466828,64.19195996563803,4.600884908466828,0.3938299643454349,0.21714285714285708,0.0365079365079365,0.29166666666666674,0.0,1.4,85.68,87.2,86.5,86.5,79.95,2.5,87.6,84.8,15.388113260269165,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,132.0,4.4,6.0,1.0,5.0,5.0,5.0,0.0,12.0,12.0,12.0,0.0,12.0,26.4,36.0,0.18181818181818188,4.695472215803778,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.40391666666666676,0.443,0.027687115936638987,0.38175,0.425,0.023345681256569356,-0.1502401821788322,-0.06345581532334012,0.041596307224212266,3.0988719266984,3.6116718224963953,0.2750132153753256,0.09501666096890976,0.1247620552105414,0.01902693184151742,12,0.013124368525195926,0.022800220037713894,0.004899331514503029,0.06801362771254571,0.1002298975180456,0.01715622434401894,5.0,5.0,0.0,32.333333333333336,35.0,1.49071198499986,25.916666666666668,28.0,1.6051133570215186
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0289_two_module_seed2_trainseed1,g0289_two_module_seed2_trainseed1,two_module_n5_m12_seed2,two_module_n5_m12_seed2,full,,1,1,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,7.810778149503936,5.642794690155266,62.48622519603156,5.642794690155266,0.6843692543982401,0.3627906976744186,0.01742683732948741,0.22577519379844957,0.0,1.5,85.12,84.5,82.0,82.5,79.5,5.0,84.6,83.4,15.087178468704224,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,126.0,4.2,7.0,1.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,0.0,12.0,25.2,42.0,0.24761904761904763,4.499882124688025,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.4025000000000001,0.445,0.027518175811634026,0.3928333333333333,0.439,0.03270788216249342,-0.17840210616429217,-0.06855475790282224,0.04569780872006952,2.9415204284642584,3.482634738163717,0.3280560610790609,0.11207712273295856,0.16302312248347967,0.026739263817545062,12,0.017406605710914142,0.03178780506914904,0.008139710020712202,0.06911161451475945,0.09897812111946476,0.015858341779983957,5.0,5.0,0.0,39.5,42.0,1.7559422921421233,31.333333333333332,36.0,2.748737083745107
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0289_two_module_seed2_trainseed2,g0289_two_module_seed2_trainseed2,two_module_n5_m12_seed2,two_module_n5_m12_seed2,full,,2,2,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,7.810778149503936,5.642794690155266,62.48622519603156,5.642794690155266,0.6843692543982401,0.3627906976744186,0.01742683732948741,0.22577519379844957,0.0,1.5,93.56,94.5,92.5,92.5,82.65,1.0,92.0,92.8,14.97003436088562,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,126.0,4.2,7.0,1.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,0.0,12.0,25.2,42.0,0.24761904761904763,4.499882124688025,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.4025000000000001,0.445,0.027518175811634026,0.3928333333333333,0.439,0.03270788216249342,-0.17840210616429217,-0.06855475790282224,0.04569780872006952,2.9415204284642584,3.482634738163717,0.3280560610790609,0.11207712273295856,0.16302312248347967,0.026739263817545062,12,0.017406605710914142,0.03178780506914904,0.008139710020712202,0.06911161451475945,0.09897812111946476,0.015858341779983957,5.0,5.0,0.0,39.5,42.0,1.7559422921421233,31.333333333333332,36.0,2.748737083745107
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0289_two_module_seed2_trainseed3,g0289_two_module_seed2_trainseed3,two_module_n5_m12_seed2,two_module_n5_m12_seed2,full,,3,3,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,7.810778149503936,5.642794690155266,62.48622519603156,5.642794690155266,0.6843692543982401,0.3627906976744186,0.01742683732948741,0.22577519379844957,0.0,1.5,89.38,89.6,86.5,94.0,81.75,4.5,88.0,88.0,14.9922194480896,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,126.0,4.2,7.0,1.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,0.0,12.0,25.2,42.0,0.24761904761904763,4.499882124688025,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.4025000000000001,0.445,0.027518175811634026,0.3928333333333333,0.439,0.03270788216249342,-0.17840210616429217,-0.06855475790282224,0.04569780872006952,2.9415204284642584,3.482634738163717,0.3280560610790609,0.11207712273295856,0.16302312248347967,0.026739263817545062,12,0.017406605710914142,0.03178780506914904,0.008139710020712202,0.06911161451475945,0.09897812111946476,0.015858341779983957,5.0,5.0,0.0,39.5,42.0,1.7559422921421233,31.333333333333332,36.0,2.748737083745107
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m12_N3_D2/g0289_two_module_seed2_trainseed4,g0289_two_module_seed2_trainseed4,two_module_n5_m12_seed2,two_module_n5_m12_seed2,full,,4,4,0,5,12,8,96,96,12,8,1.0,1.0,1.0,0.0,0.0,48,88,40,22,22.0,22,0.0,22,22.0,22,0.0,artifact,24,24.0,24,0.0,24,24.0,24,0.0,artifact,11,7.810778149503936,5.642794690155266,62.48622519603156,5.642794690155266,0.6843692543982401,0.3627906976744186,0.01742683732948741,0.22577519379844957,0.0,1.5,85.76,86.2,84.5,84.5,74.6,2.0,85.2,84.0,15.002283811569214,5,12,3,2,8,88,22,22.0,1.0,2,2.0,2,22.0,22.0,22.0,0.0,33.0,33.0,33.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,126.0,4.2,7.0,1.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,0.0,12.0,25.2,42.0,0.24761904761904763,4.499882124688025,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.4025000000000001,0.445,0.027518175811634026,0.3928333333333333,0.439,0.03270788216249342,-0.17840210616429217,-0.06855475790282224,0.04569780872006952,2.9415204284642584,3.482634738163717,0.3280560610790609,0.11207712273295856,0.16302312248347967,0.026739263817545062,12,0.017406605710914142,0.03178780506914904,0.008139710020712202,0.06911161451475945,0.09897812111946476,0.015858341779983957,5.0,5.0,0.0,39.5,42.0,1.7559422921421233,31.333333333333332,36.0,2.748737083745107
