run_dir,label,topology_name,physical_topology_name,input_mask_name,input_mask_family,input_mask_seed,seed,topology_seed,n_nodes,n_edges,p,raw_physical_parameter_count,input_coupled_parameter_count,input_coupled_edge_count,input_coupled_coord_count,input_parameter_density,input_edge_density,input_coord_density,input_edge_load_gini,input_coord_load_gini,n_req,d_rel,d_rel_minus_n_req,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_common_d_rel_source,comparison_branch_input_count_min,comparison_branch_input_count_mean,comparison_branch_input_count_max,comparison_branch_input_count_gini,comparison_branch_input_overlap_min,comparison_branch_input_overlap_mean,comparison_branch_input_overlap_max,comparison_branch_input_overlap_gini,comparison_branch_input_overlap_source,rank_D,effective_rank_D,condition_number_D,effective_rank_D_masked,condition_number_D_masked,root_tree_count_cv,root_tree_count_gini,edge_participation_var,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,train_acc_final,val_acc_final,icl_acc_final_eval,icl_acc_max_eval,icl_acc_mean_eval,iwl_acc_final_eval,test_in_dist,test_novel_classes,execution_time,capacity_n_nodes,capacity_n_edges,capacity_n_context,capacity_z_dim,capacity_p,capacity_d_rel,capacity_comparison_branch_common_d_rel_min,capacity_comparison_branch_common_d_rel_mean,capacity_support_fraction,capacity_support_min,capacity_support_mean,capacity_support_max,capacity_rank_mass_min,capacity_rank_mass_mean,capacity_rank_mass_max,capacity_rank_mass_gini,capacity_rank_dim_mass_min,capacity_rank_dim_mass_mean,capacity_rank_dim_mass_max,capacity_rank_dim_mass_gini,capacity_rank_nonzero_fraction,capacity_rank_weight_entropy,capacity_rank_weight_effective_entries,capacity_rooted_polytope_n_roots,capacity_rooted_polytope_common_rank_total,capacity_rooted_polytope_common_rank_mean,capacity_rooted_polytope_common_rank_max,capacity_rooted_polytope_supported_branch_dim_fraction,capacity_rooted_polytope_branch_root_support_min,capacity_rooted_polytope_branch_root_support_mean,capacity_rooted_polytope_branch_root_support_max,capacity_rooted_polytope_branch_root_support_gini,capacity_rooted_polytope_branch_best_rank_min,capacity_rooted_polytope_branch_best_rank_mean,capacity_rooted_polytope_branch_best_rank_max,capacity_rooted_polytope_branch_best_rank_gini,capacity_rooted_polytope_root_rank_mass_min,capacity_rooted_polytope_root_rank_mass_mean,capacity_rooted_polytope_root_rank_mass_max,capacity_rooted_polytope_root_rank_mass_gini,capacity_rooted_polytope_root_rank_mass_effective,capacity_oracle_test_accuracy,capacity_oracle_test_margin_mean,capacity_oracle_test_margin_p10,capacity_oracle_test_margin_finite_fraction,capacity_rank_weighted_oracle_test_accuracy,capacity_rank_weighted_oracle_test_margin_mean,capacity_rank_weighted_oracle_test_margin_p10,capacity_rank_weighted_oracle_test_margin_finite_fraction,capacity_linear_test_accuracy,capacity_linear_test_margin_mean,capacity_linear_test_margin_p10,capacity_linear_test_margin_finite_fraction,capacity_rank_weighted_linear_test_accuracy,capacity_rank_weighted_linear_test_margin_mean,capacity_rank_weighted_linear_test_margin_p10,capacity_rank_weighted_linear_test_margin_finite_fraction,capacity_linear_weight_norm,capacity_weighted_linear_weight_norm,capacity_tropical_feature_trials,capacity_tropical_feature_mode,capacity_tropical_projection_radius,capacity_tropical_edge_bias_scale,capacity_tropical_linear_train_accuracy_mean,capacity_tropical_linear_train_accuracy_max,capacity_tropical_linear_train_accuracy_std,capacity_tropical_linear_test_accuracy_mean,capacity_tropical_linear_test_accuracy_max,capacity_tropical_linear_test_accuracy_std,capacity_tropical_linear_test_margin_p10_mean,capacity_tropical_linear_test_margin_p10_max,capacity_tropical_linear_test_margin_p10_std,capacity_tropical_root_feature_effective_rank_mean,capacity_tropical_root_feature_effective_rank_max,capacity_tropical_root_feature_effective_rank_std,capacity_tropical_root_feature_variance_mean,capacity_tropical_root_feature_variance_max,capacity_tropical_root_feature_variance_std
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m8_N3_D2/g0034_cycle_chords_seed35_trainseed1,g0034_cycle_chords_seed35_trainseed1,cycle_chords_n5_m8_seed35,cycle_chords_n5_m8_seed35,full,,1,1,0,5,8,8,64,64,8,8,1.0,1.0,1.0,0.0,0.0,48,56,8,14,14.0,14,0.0,14,14.0,14,0.0,artifact,16,16.0,16,0.0,16,16.0,16,0.0,artifact,7,5.38833764713176,2.7416365204719937,43.10670117705405,2.7416365204719937,0.0,0.0,0.03555555555555556,0.2041666666666666,0.0,1.75,69.7,67.2,66.0,69.0,66.1,2.5,69.4,69.8,14.58106255531311,5,8,3,2,8,56,14,14.0,1.0,2,2.0,2,14.0,14.0,14.0,0.0,21.0,21.0,21.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,60.0,2.0,2.0,1.0,5.0,5.0,5.0,0.0,4.0,4.0,4.0,0.0,12.0,12.0,12.0,0.0,5.000000000000001,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.4138333333333333,0.457,0.027385620720046175,0.3950833333333334,0.409,0.011287591515563548,-0.19064819598722796,-0.14748737919200583,0.030593159315174537,3.2537227505475013,3.701553913626102,0.3385511375950049,0.11297387274236854,0.13591232560204766,0.017007609699177233
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m8_N3_D2/g0034_cycle_chords_seed35_trainseed2,g0034_cycle_chords_seed35_trainseed2,cycle_chords_n5_m8_seed35,cycle_chords_n5_m8_seed35,full,,2,2,0,5,8,8,64,64,8,8,1.0,1.0,1.0,0.0,0.0,48,56,8,14,14.0,14,0.0,14,14.0,14,0.0,artifact,16,16.0,16,0.0,16,16.0,16,0.0,artifact,7,5.38833764713176,2.7416365204719937,43.10670117705405,2.7416365204719937,0.0,0.0,0.03555555555555556,0.2041666666666666,0.0,1.75,67.58,68.6,63.5,71.0,65.5,2.0,66.6,60.0,14.781726598739624,5,8,3,2,8,56,14,14.0,1.0,2,2.0,2,14.0,14.0,14.0,0.0,21.0,21.0,21.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,60.0,2.0,2.0,1.0,5.0,5.0,5.0,0.0,4.0,4.0,4.0,0.0,12.0,12.0,12.0,0.0,5.000000000000001,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.4138333333333333,0.457,0.027385620720046175,0.3950833333333334,0.409,0.011287591515563548,-0.19064819598722796,-0.14748737919200583,0.030593159315174537,3.2537227505475013,3.701553913626102,0.3385511375950049,0.11297387274236854,0.13591232560204766,0.017007609699177233
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m8_N3_D2/g0034_cycle_chords_seed35_trainseed3,g0034_cycle_chords_seed35_trainseed3,cycle_chords_n5_m8_seed35,cycle_chords_n5_m8_seed35,full,,3,3,0,5,8,8,64,64,8,8,1.0,1.0,1.0,0.0,0.0,48,56,8,14,14.0,14,0.0,14,14.0,14,0.0,artifact,16,16.0,16,0.0,16,16.0,16,0.0,artifact,7,5.38833764713176,2.7416365204719937,43.10670117705405,2.7416365204719937,0.0,0.0,0.03555555555555556,0.2041666666666666,0.0,1.75,72.12,73.7,73.0,73.0,66.8,2.0,75.0,71.0,15.10552978515625,5,8,3,2,8,56,14,14.0,1.0,2,2.0,2,14.0,14.0,14.0,0.0,21.0,21.0,21.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,60.0,2.0,2.0,1.0,5.0,5.0,5.0,0.0,4.0,4.0,4.0,0.0,12.0,12.0,12.0,0.0,5.000000000000001,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.4138333333333333,0.457,0.027385620720046175,0.3950833333333334,0.409,0.011287591515563548,-0.19064819598722796,-0.14748737919200583,0.030593159315174537,3.2537227505475013,3.701553913626102,0.3385511375950049,0.11297387274236854,0.13591232560204766,0.017007609699177233
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m8_N3_D2/g0034_cycle_chords_seed35_trainseed4,g0034_cycle_chords_seed35_trainseed4,cycle_chords_n5_m8_seed35,cycle_chords_n5_m8_seed35,full,,4,4,0,5,8,8,64,64,8,8,1.0,1.0,1.0,0.0,0.0,48,56,8,14,14.0,14,0.0,14,14.0,14,0.0,artifact,16,16.0,16,0.0,16,16.0,16,0.0,artifact,7,5.38833764713176,2.7416365204719937,43.10670117705405,2.7416365204719937,0.0,0.0,0.03555555555555556,0.2041666666666666,0.0,1.75,76.4,77.7,72.5,76.5,71.65,2.0,75.0,76.2,15.332071781158447,5,8,3,2,8,56,14,14.0,1.0,2,2.0,2,14.0,14.0,14.0,0.0,21.0,21.0,21.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,60.0,2.0,2.0,1.0,5.0,5.0,5.0,0.0,4.0,4.0,4.0,0.0,12.0,12.0,12.0,0.0,5.000000000000001,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.4138333333333333,0.457,0.027385620720046175,0.3950833333333334,0.409,0.011287591515563548,-0.19064819598722796,-0.14748737919200583,0.030593159315174537,3.2537227505475013,3.701553913626102,0.3385511375950049,0.11297387274236854,0.13591232560204766,0.017007609699177233
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m8_N3_D2/g0034_cycle_chords_seed35_trainseed5,g0034_cycle_chords_seed35_trainseed5,cycle_chords_n5_m8_seed35,cycle_chords_n5_m8_seed35,full,,5,5,0,5,8,8,64,64,8,8,1.0,1.0,1.0,0.0,0.0,48,56,8,14,14.0,14,0.0,14,14.0,14,0.0,artifact,16,16.0,16,0.0,16,16.0,16,0.0,artifact,7,5.38833764713176,2.7416365204719937,43.10670117705405,2.7416365204719937,0.0,0.0,0.03555555555555556,0.2041666666666666,0.0,1.75,87.18,88.1,83.5,84.0,77.1,2.0,85.2,85.8,14.873027324676514,5,8,3,2,8,56,14,14.0,1.0,2,2.0,2,14.0,14.0,14.0,0.0,21.0,21.0,21.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,60.0,2.0,2.0,1.0,5.0,5.0,5.0,0.0,4.0,4.0,4.0,0.0,12.0,12.0,12.0,0.0,5.000000000000001,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.4138333333333333,0.457,0.027385620720046175,0.3950833333333334,0.409,0.011287591515563548,-0.19064819598722796,-0.14748737919200583,0.030593159315174537,3.2537227505475013,3.701553913626102,0.3385511375950049,0.11297387274236854,0.13591232560204766,0.017007609699177233
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m8_N3_D2/g0060_cycle_chords_seed62_trainseed1,g0060_cycle_chords_seed62_trainseed1,cycle_chords_n5_m8_seed62,cycle_chords_n5_m8_seed62,full,,1,1,0,5,8,8,64,64,8,8,1.0,1.0,1.0,0.0,0.0,48,56,8,14,14.0,14,0.0,14,14.0,14,0.0,artifact,16,16.0,16,0.0,16,16.0,16,0.0,artifact,7,5.340758372938893,4.427577136319423,42.72606698351114,4.427577136319423,0.6199173498629934,0.34545454545454546,0.009814049586776858,0.10227272727272729,0.0,1.9,82.46,79.8,80.5,83.0,76.4,3.0,79.8,81.0,14.883338212966919,5,8,3,2,8,56,14,14.0,1.0,2,2.0,2,14.0,14.0,14.0,0.0,21.0,21.0,21.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,54.0,1.8,3.0,1.0,4.0,4.0,4.0,0.0,6.0,6.0,6.0,0.0,0.0,10.8,18.0,0.3555555555555556,3.709079297755367,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.4106666666666667,0.452,0.023753362335093155,0.39033333333333337,0.433,0.024479015956982878,-0.1766819307478504,-0.10923742690662594,0.03899585413042518,2.94078797975291,3.7084274240858788,0.4080930284767078,0.19187452295121896,0.23455300565862058,0.030183482098897898
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m8_N3_D2/g0060_cycle_chords_seed62_trainseed2,g0060_cycle_chords_seed62_trainseed2,cycle_chords_n5_m8_seed62,cycle_chords_n5_m8_seed62,full,,2,2,0,5,8,8,64,64,8,8,1.0,1.0,1.0,0.0,0.0,48,56,8,14,14.0,14,0.0,14,14.0,14,0.0,artifact,16,16.0,16,0.0,16,16.0,16,0.0,artifact,7,5.340758372938893,4.427577136319423,42.72606698351114,4.427577136319423,0.6199173498629934,0.34545454545454546,0.009814049586776858,0.10227272727272729,0.0,1.9,77.24,79.2,78.0,80.0,73.0,2.0,78.8,74.4,15.40298056602478,5,8,3,2,8,56,14,14.0,1.0,2,2.0,2,14.0,14.0,14.0,0.0,21.0,21.0,21.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,54.0,1.8,3.0,1.0,4.0,4.0,4.0,0.0,6.0,6.0,6.0,0.0,0.0,10.8,18.0,0.3555555555555556,3.709079297755367,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.4106666666666667,0.452,0.023753362335093155,0.39033333333333337,0.433,0.024479015956982878,-0.1766819307478504,-0.10923742690662594,0.03899585413042518,2.94078797975291,3.7084274240858788,0.4080930284767078,0.19187452295121896,0.23455300565862058,0.030183482098897898
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m8_N3_D2/g0060_cycle_chords_seed62_trainseed3,g0060_cycle_chords_seed62_trainseed3,cycle_chords_n5_m8_seed62,cycle_chords_n5_m8_seed62,full,,3,3,0,5,8,8,64,64,8,8,1.0,1.0,1.0,0.0,0.0,48,56,8,14,14.0,14,0.0,14,14.0,14,0.0,artifact,16,16.0,16,0.0,16,16.0,16,0.0,artifact,7,5.340758372938893,4.427577136319423,42.72606698351114,4.427577136319423,0.6199173498629934,0.34545454545454546,0.009814049586776858,0.10227272727272729,0.0,1.9,71.96,74.6,73.0,74.0,71.1,3.5,75.6,72.6,15.468887329101562,5,8,3,2,8,56,14,14.0,1.0,2,2.0,2,14.0,14.0,14.0,0.0,21.0,21.0,21.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,54.0,1.8,3.0,1.0,4.0,4.0,4.0,0.0,6.0,6.0,6.0,0.0,0.0,10.8,18.0,0.3555555555555556,3.709079297755367,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.4106666666666667,0.452,0.023753362335093155,0.39033333333333337,0.433,0.024479015956982878,-0.1766819307478504,-0.10923742690662594,0.03899585413042518,2.94078797975291,3.7084274240858788,0.4080930284767078,0.19187452295121896,0.23455300565862058,0.030183482098897898
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m8_N3_D2/g0060_cycle_chords_seed62_trainseed4,g0060_cycle_chords_seed62_trainseed4,cycle_chords_n5_m8_seed62,cycle_chords_n5_m8_seed62,full,,4,4,0,5,8,8,64,64,8,8,1.0,1.0,1.0,0.0,0.0,48,56,8,14,14.0,14,0.0,14,14.0,14,0.0,artifact,16,16.0,16,0.0,16,16.0,16,0.0,artifact,7,5.340758372938893,4.427577136319423,42.72606698351114,4.427577136319423,0.6199173498629934,0.34545454545454546,0.009814049586776858,0.10227272727272729,0.0,1.9,74.84,75.4,71.0,75.5,71.0,2.5,77.6,75.8,15.423557996749878,5,8,3,2,8,56,14,14.0,1.0,2,2.0,2,14.0,14.0,14.0,0.0,21.0,21.0,21.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,54.0,1.8,3.0,1.0,4.0,4.0,4.0,0.0,6.0,6.0,6.0,0.0,0.0,10.8,18.0,0.3555555555555556,3.709079297755367,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.4106666666666667,0.452,0.023753362335093155,0.39033333333333337,0.433,0.024479015956982878,-0.1766819307478504,-0.10923742690662594,0.03899585413042518,2.94078797975291,3.7084274240858788,0.4080930284767078,0.19187452295121896,0.23455300565862058,0.030183482098897898
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m8_N3_D2/g0060_cycle_chords_seed62_trainseed5,g0060_cycle_chords_seed62_trainseed5,cycle_chords_n5_m8_seed62,cycle_chords_n5_m8_seed62,full,,5,5,0,5,8,8,64,64,8,8,1.0,1.0,1.0,0.0,0.0,48,56,8,14,14.0,14,0.0,14,14.0,14,0.0,artifact,16,16.0,16,0.0,16,16.0,16,0.0,artifact,7,5.340758372938893,4.427577136319423,42.72606698351114,4.427577136319423,0.6199173498629934,0.34545454545454546,0.009814049586776858,0.10227272727272729,0.0,1.9,69.1,68.7,68.5,75.0,66.75,1.5,68.2,68.2,15.237443447113037,5,8,3,2,8,56,14,14.0,1.0,2,2.0,2,14.0,14.0,14.0,0.0,21.0,21.0,21.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,54.0,1.8,3.0,1.0,4.0,4.0,4.0,0.0,6.0,6.0,6.0,0.0,0.0,10.8,18.0,0.3555555555555556,3.709079297755367,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.4106666666666667,0.452,0.023753362335093155,0.39033333333333337,0.433,0.024479015956982878,-0.1766819307478504,-0.10923742690662594,0.03899585413042518,2.94078797975291,3.7084274240858788,0.4080930284767078,0.19187452295121896,0.23455300565862058,0.030183482098897898
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m8_N3_D2/g0067_cycle_chords_seed69_trainseed1,g0067_cycle_chords_seed69_trainseed1,cycle_chords_n5_m8_seed69,cycle_chords_n5_m8_seed69,full,,1,1,0,5,8,8,64,64,8,8,1.0,1.0,1.0,0.0,0.0,48,56,8,14,14.0,14,0.0,14,14.0,14,0.0,artifact,16,16.0,16,0.0,16,16.0,16,0.0,artifact,7,5.155963923705366,3.9008909054061935,41.24771138964294,3.9008909054061935,0.7272727272727273,0.36363636363636376,0.06818181818181818,0.28409090909090895,0.0,2.1,73.3,69.8,71.0,75.0,70.3,3.0,70.2,69.0,14.647094249725342,5,8,3,2,8,56,14,14.0,1.0,2,2.0,2,14.0,14.0,14.0,0.0,21.0,21.0,21.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,30.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,18.0,0.6400000000000001,1.9601317042077895,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.40075,0.438,0.01848479104561368,0.38349999999999995,0.447,0.032543560550949764,-0.1681448970650263,-0.1230294087394308,0.02735669053946916,2.9535063345422246,3.4072257723240393,0.32578616523725534,0.18254371691282545,0.2604152737214533,0.035669536197149666
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m8_N3_D2/g0067_cycle_chords_seed69_trainseed2,g0067_cycle_chords_seed69_trainseed2,cycle_chords_n5_m8_seed69,cycle_chords_n5_m8_seed69,full,,2,2,0,5,8,8,64,64,8,8,1.0,1.0,1.0,0.0,0.0,48,56,8,14,14.0,14,0.0,14,14.0,14,0.0,artifact,16,16.0,16,0.0,16,16.0,16,0.0,artifact,7,5.155963923705366,3.9008909054061935,41.24771138964294,3.9008909054061935,0.7272727272727273,0.36363636363636376,0.06818181818181818,0.28409090909090895,0.0,2.1,76.94,77.5,77.0,77.0,71.3,2.5,77.6,75.2,14.83011531829834,5,8,3,2,8,56,14,14.0,1.0,2,2.0,2,14.0,14.0,14.0,0.0,21.0,21.0,21.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,30.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,18.0,0.6400000000000001,1.9601317042077895,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.40075,0.438,0.01848479104561368,0.38349999999999995,0.447,0.032543560550949764,-0.1681448970650263,-0.1230294087394308,0.02735669053946916,2.9535063345422246,3.4072257723240393,0.32578616523725534,0.18254371691282545,0.2604152737214533,0.035669536197149666
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m8_N3_D2/g0067_cycle_chords_seed69_trainseed3,g0067_cycle_chords_seed69_trainseed3,cycle_chords_n5_m8_seed69,cycle_chords_n5_m8_seed69,full,,3,3,0,5,8,8,64,64,8,8,1.0,1.0,1.0,0.0,0.0,48,56,8,14,14.0,14,0.0,14,14.0,14,0.0,artifact,16,16.0,16,0.0,16,16.0,16,0.0,artifact,7,5.155963923705366,3.9008909054061935,41.24771138964294,3.9008909054061935,0.7272727272727273,0.36363636363636376,0.06818181818181818,0.28409090909090895,0.0,2.1,71.7,73.5,67.0,71.5,66.8,2.0,70.8,73.0,15.59089994430542,5,8,3,2,8,56,14,14.0,1.0,2,2.0,2,14.0,14.0,14.0,0.0,21.0,21.0,21.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,30.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,18.0,0.6400000000000001,1.9601317042077895,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.40075,0.438,0.01848479104561368,0.38349999999999995,0.447,0.032543560550949764,-0.1681448970650263,-0.1230294087394308,0.02735669053946916,2.9535063345422246,3.4072257723240393,0.32578616523725534,0.18254371691282545,0.2604152737214533,0.035669536197149666
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m8_N3_D2/g0067_cycle_chords_seed69_trainseed4,g0067_cycle_chords_seed69_trainseed4,cycle_chords_n5_m8_seed69,cycle_chords_n5_m8_seed69,full,,4,4,0,5,8,8,64,64,8,8,1.0,1.0,1.0,0.0,0.0,48,56,8,14,14.0,14,0.0,14,14.0,14,0.0,artifact,16,16.0,16,0.0,16,16.0,16,0.0,artifact,7,5.155963923705366,3.9008909054061935,41.24771138964294,3.9008909054061935,0.7272727272727273,0.36363636363636376,0.06818181818181818,0.28409090909090895,0.0,2.1,75.32,75.8,75.5,75.5,70.1,3.5,75.4,77.0,14.72784948348999,5,8,3,2,8,56,14,14.0,1.0,2,2.0,2,14.0,14.0,14.0,0.0,21.0,21.0,21.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,30.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,18.0,0.6400000000000001,1.9601317042077895,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.40075,0.438,0.01848479104561368,0.38349999999999995,0.447,0.032543560550949764,-0.1681448970650263,-0.1230294087394308,0.02735669053946916,2.9535063345422246,3.4072257723240393,0.32578616523725534,0.18254371691282545,0.2604152737214533,0.035669536197149666
/home/aadarwal/repos/topology/ICL/results/expanded_hard_sweeps/n5_m8_N3_D2/g0067_cycle_chords_seed69_trainseed5,g0067_cycle_chords_seed69_trainseed5,cycle_chords_n5_m8_seed69,cycle_chords_n5_m8_seed69,full,,5,5,0,5,8,8,64,64,8,8,1.0,1.0,1.0,0.0,0.0,48,56,8,14,14.0,14,0.0,14,14.0,14,0.0,artifact,16,16.0,16,0.0,16,16.0,16,0.0,artifact,7,5.155963923705366,3.9008909054061935,41.24771138964294,3.9008909054061935,0.7272727272727273,0.36363636363636376,0.06818181818181818,0.28409090909090895,0.0,2.1,79.8,79.5,79.5,79.5,72.45,1.5,77.6,82.0,14.95100712776184,5,8,3,2,8,56,14,14.0,1.0,2,2.0,2,14.0,14.0,14.0,0.0,21.0,21.0,21.0,0.0,1.0,1.7917594692280547,5.999999999999998,5,30.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,18.0,0.6400000000000001,1.9601317042077895,1.0,2.281563216769485,0.2523719487138202,1.0,1.0,2.281563216769485,0.2523719487138202,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.877,0.31541473684473703,-0.019362166200501116,1.0,0.28367525570667673,0.28367525570667673,12,max,1.0,0.0,0.40075,0.438,0.01848479104561368,0.38349999999999995,0.447,0.032543560550949764,-0.1681448970650263,-0.1230294087394308,0.02735669053946916,2.9535063345422246,3.4072257723240393,0.32578616523725534,0.18254371691282545,0.2604152737214533,0.035669536197149666
