control_topology_name,control_topology_id,control_kind,source_topology_name,source_topology_id,source_original_target_mean,source_original_target_max,source_retrain_target_mean,source_retrain_target_max,control_retrain_target_mean,control_retrain_target_max,control_minus_source_retrain_mean,control_minus_source_retrain_max,control_beats_source_retrain_mean,control_beats_source_retrain_max,match_score,source_n_edges,control_n_edges,source_d_rel,control_d_rel,source_effective_rank_D,control_effective_rank_D,source_root_tree_count_gini,control_root_tree_count_gini,source_edge_participation_gini,control_edge_participation_gini
matched_control_random_sc_for_ess0044_input_ablation_loss_m13_seed1101629,ctrl1298_random_sc_for_ess0044_input_ablation_loss_m13,random_sc,essential_input_ablation_loss_n6_m13_0044,ess0044_input_ablation_loss_m13,90.4,90.4,73.16,79.2,65.2,67.4,-7.959999999999994,-11.799999999999997,0,0,0.00723339959439144,13.0,13.0,240.0,240.0,9.043284344995671,8.829011858932454,0.34365781710914445,0.3442028985507246,0.16746085772634456,0.18662207357859528
matched_control_degree_rewire_for_ess0044_input_ablation_loss_m13_seed1101793,ctrl1347_degree_rewire_for_ess0044_input_ablation_loss_m13,degree_rewire,essential_input_ablation_loss_n6_m13_0044,ess0044_input_ablation_loss_m13,90.4,90.4,73.16,79.2,74.06666666666668,75.4,0.9066666666666805,-3.799999999999997,1,0,0.003234877705873192,13.0,13.0,240.0,240.0,9.043284344995671,9.002481824324478,0.34365781710914445,0.3421052631578947,0.16746085772634456,0.15411605937921724
matched_control_random_sc_for_ess0048_input_ablation_loss_m13_seed1201612,ctrl1425_random_sc_for_ess0048_input_ablation_loss_m13,random_sc,essential_input_ablation_loss_n6_m13_0048,ess0048_input_ablation_loss_m13,88.0,88.0,58.720000000000006,70.6,58.199999999999996,62.2,-0.5200000000000102,-8.399999999999991,0,0,0.008836367384066702,13.0,13.0,240.0,240.0,8.446110701968484,8.457594689884521,0.375,0.4259259259259258,0.23516483516483522,0.2358974358974364
matched_control_degree_rewire_for_ess0048_input_ablation_loss_m13_seed1202065,ctrl1491_degree_rewire_for_ess0048_input_ablation_loss_m13,degree_rewire,essential_input_ablation_loss_n6_m13_0048,ess0048_input_ablation_loss_m13,88.0,88.0,58.720000000000006,70.6,67.60000000000001,76.6,8.880000000000003,6.0,1,1,0.011203019027181245,13.0,13.0,240.0,240.0,8.446110701968484,8.772370196067607,0.375,0.39523809523809517,0.23516483516483522,0.22681318681318663
matched_control_random_sc_for_ess0061_input_ablation_loss_m13_seed1301204,ctrl1529_random_sc_for_ess0061_input_ablation_loss_m13,random_sc,essential_input_ablation_loss_n6_m13_0061,ess0061_input_ablation_loss_m13,88.0,88.0,61.0,69.6,67.60000000000001,71.4,6.6000000000000085,1.8000000000000114,1,1,0.0031827050491141508,13.0,13.0,240.0,240.0,8.768288107625569,8.683030702322727,0.2777777777777777,0.27142857142857135,0.27599067599067606,0.27296703296703284
matched_control_degree_rewire_for_ess0061_input_ablation_loss_m13_seed1302235,ctrl1629_degree_rewire_for_ess0061_input_ablation_loss_m13,degree_rewire,essential_input_ablation_loss_n6_m13_0061,ess0061_input_ablation_loss_m13,88.0,88.0,61.0,69.6,65.86666666666666,68.8,4.86666666666666,-0.7999999999999972,1,0,0.0029811119326028346,13.0,13.0,240.0,240.0,8.768288107625569,8.77298708950403,0.2777777777777777,0.2777777777777777,0.27599067599067606,0.2586399108138244
matched_control_random_sc_for_ess0062_input_ablation_loss_m13_seed1401918,ctrl1699_random_sc_for_ess0062_input_ablation_loss_m13,random_sc,essential_input_ablation_loss_n6_m13_0062,ess0062_input_ablation_loss_m13,86.4,86.4,63.92,71.0,61.46666666666667,63.2,-2.453333333333333,-7.799999999999997,0,0,0.006543466873863539,13.0,13.0,240.0,240.0,8.768288107625573,8.649452954467227,0.2777777777777777,0.2897435897435896,0.27599067599067606,0.2622485207100589
matched_control_degree_rewire_for_ess0062_input_ablation_loss_m13_seed1402150,ctrl1751_degree_rewire_for_ess0062_input_ablation_loss_m13,degree_rewire,essential_input_ablation_loss_n6_m13_0062,ess0062_input_ablation_loss_m13,86.4,86.4,63.92,71.0,70.4,72.4,6.480000000000004,1.4000000000000057,1,1,0.002478029020100196,13.0,13.0,240.0,240.0,8.768288107625573,8.788351367250241,0.2777777777777777,0.2671957671957672,0.27599067599067606,0.2739926739926739
matched_control_random_sc_for_ess0072_input_ablation_loss_m17_seed1501527,ctrl1803_random_sc_for_ess0072_input_ablation_loss_m17,random_sc,essential_input_ablation_loss_n6_m17_0072,ess0072_input_ablation_loss_m17,94.6,94.6,81.67999999999999,88.4,86.26666666666667,94.0,4.586666666666673,5.599999999999994,1,1,0.002098944824760597,17.0,17.0,320.0,320.0,12.89089018762509,12.811574053841225,0.2808219178082192,0.2777777777777777,0.12892828364222408,0.13232492997198886
matched_control_degree_rewire_for_ess0072_input_ablation_loss_m17_seed1501606,ctrl1847_degree_rewire_for_ess0072_input_ablation_loss_m17,degree_rewire,essential_input_ablation_loss_n6_m17_0072,ess0072_input_ablation_loss_m17,94.6,94.6,81.67999999999999,88.4,85.40000000000002,91.4,3.7200000000000273,3.0,1,1,0.0014098384566200255,17.0,17.0,320.0,320.0,12.89089018762509,12.840532390485336,0.2808219178082192,0.2785336356764927,0.12892828364222408,0.12666399893290636
