idx,selected,selection_arms,topology_id,topology_name,base_id,base_family,base_seed,rewire_seed,n_nodes,n_edges,p,edge_json,cluster_edge_json,d_rel,rank_D,effective_rank_D,condition_number_D,condition_number_D_log,root_tree_count_gini,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,in_degree_sequence,out_degree_sequence,in_degree_cv,out_degree_cv,n_trees_total_enum,n_trees_total_enum_log,normal_fan_branch_root_nmi_mean,normal_fan_branch_tree_nmi_mean,normal_fan_active_tree_count_mean,normal_fan_branch_active_tree_count_min_mean,normal_fan_score,normal_fan_score_within_base_z,tree_count_within_base_z,cross_contrast_effective_rank_mean,cross_all_supported_effective_rank
0,0,,mb0000_base00_degree_balanced_seed9_rw5156116,multibase_base00_degree_balanced_seed9_rewire_seed5156116,base00_degree_balanced_seed9,degree_balanced,9,5156116,5,12,8,topologies/mb0000_base00_degree_balanced_seed9_rw5156116.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0000_base00_degree_balanced_seed9_rw5156116.json,88,11,8.926156311337124,2.8709247025015534,0.4580218021388219,0.0,0.1372549019607845,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,85,1.9294189257142926,0.01500230315282661,0.10766422532990932,61.75,40.75,2.3512519964725014,0.6031662293253991,1.0502554761018255,9.129141865954816,9.129141865954816
1,0,,mb0001_base00_degree_balanced_seed9_rw9764390,multibase_base00_degree_balanced_seed9_rewire_seed9764390,base00_degree_balanced_seed9,degree_balanced,9,9764390,5,12,8,topologies/mb0001_base00_degree_balanced_seed9_rw9764390.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0001_base00_degree_balanced_seed9_rw9764390.json,88,11,8.926156311337124,2.8709247025015547,0.4580218021388221,0.0,0.1372549019607845,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,85,1.9294189257142926,0.014372052696090317,0.10150814881570436,63.0,41.875,2.184510478786639,0.5326596051623822,1.0502554761018255,9.129141865954816,9.129141865954816
2,0,,mb0002_base00_degree_balanced_seed9_rw8768719,multibase_base00_degree_balanced_seed9_rewire_seed8768719,base00_degree_balanced_seed9,degree_balanced,9,8768719,5,12,8,topologies/mb0002_base00_degree_balanced_seed9_rw8768719.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0002_base00_degree_balanced_seed9_rw8768719.json,88,11,8.643103571484449,3.7749243665402386,0.5769082546345372,0.0,0.16153846153846163,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,65,1.8129133566428555,0.014140101591879242,0.0946546371242477,53.375,36.875,-1.5219587632716198,-1.0346203227672977,-0.8893947957397399,8.763063669735347,8.763063669735347
3,0,,mb0003_base00_degree_balanced_seed9_rw6729839,multibase_base00_degree_balanced_seed9_rewire_seed6729839,base00_degree_balanced_seed9,degree_balanced,9,6729839,5,12,8,topologies/mb0003_base00_degree_balanced_seed9_rw6729839.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0003_base00_degree_balanced_seed9_rw6729839.json,88,11,8.926156311337124,2.870924702501555,0.45802180213882215,0.0,0.1372549019607845,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,85,1.9294189257142926,0.018751949889317856,0.11197905066530242,65.25,42.375,3.846356153390362,1.235370783652241,1.0502554761018255,9.129141865954816,9.129141865954816
4,0,,mb0004_base00_degree_balanced_seed9_rw4481381,multibase_base00_degree_balanced_seed9_rewire_seed4481381,base00_degree_balanced_seed9,degree_balanced,9,4481381,5,12,8,topologies/mb0004_base00_degree_balanced_seed9_rw4481381.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0004_base00_degree_balanced_seed9_rw4481381.json,88,11,8.686644890776476,3.273841066389592,0.5150575920993192,0.0,0.13749999999999996,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,70,1.845098040014257,0.013112160627209548,0.09685854516283002,57.25,40.125,0.26715329062791215,-0.2780945760875129,-0.3535660765804398,8.846736547522896,8.846736547522898
5,0,,mb0005_base00_degree_balanced_seed9_rw9061381,multibase_base00_degree_balanced_seed9_rewire_seed9061381,base00_degree_balanced_seed9,degree_balanced,9,9061381,5,12,8,topologies/mb0005_base00_degree_balanced_seed9_rw9061381.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0005_base00_degree_balanced_seed9_rw9061381.json,88,11,8.814573931925766,3.0684933323307892,0.48692518392267464,0.0,0.14500000000000002,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,75,1.8750612633917,0.017248997294449175,0.1131152529060357,58.0,39.375,1.9794326899961774,0.4459424948763121,0.14527852657901216,8.987740787744045,8.987740787744045
6,0,,mb0006_base00_degree_balanced_seed9_rw198724,multibase_base00_degree_balanced_seed9_rewire_seed198724,base00_degree_balanced_seed9,degree_balanced,9,198724,5,12,8,topologies/mb0006_base00_degree_balanced_seed9_rw198724.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0006_base00_degree_balanced_seed9_rw198724.json,88,11,8.814573931925766,3.0684933323307884,0.4869251839226745,0.0,0.14500000000000002,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,75,1.8750612633917,0.019466634304015455,0.11313919853491637,58.125,39.0,1.8926887138853612,0.40926281841100903,0.14527852657901216,8.98774078774405,8.98774078774405
7,0,,mb0007_base00_degree_balanced_seed9_rw3340985,multibase_base00_degree_balanced_seed9_rewire_seed3340985,base00_degree_balanced_seed9,degree_balanced,9,3340985,5,12,8,topologies/mb0007_base00_degree_balanced_seed9_rw3340985.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0007_base00_degree_balanced_seed9_rw3340985.json,88,11,8.141026587055626,4.2574706069826,0.6291516583329761,0.0,0.12121212121212155,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,55,1.7403626894942439,0.017205152635007846,0.10711853914325141,48.625,33.875,-1.7377581304419873,-1.1258710507615293,-2.097259126849998,8.260255408128748,8.260255408128748
8,0,,mb0008_base00_degree_balanced_seed9_rw3128112,multibase_base00_degree_balanced_seed9_rewire_seed3128112,base00_degree_balanced_seed9,degree_balanced,9,3128112,5,12,8,topologies/mb0008_base00_degree_balanced_seed9_rw3128112.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0008_base00_degree_balanced_seed9_rw3128112.json,88,11,8.814573931925766,3.068493332330792,0.486925183922675,0.0,0.14500000000000002,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,75,1.8750612633917,0.015229934674239706,0.11334490974886126,58.0,36.875,1.2798240089544495,0.1501130756651697,0.14527852657901216,8.987740787744045,8.987740787744045
9,0,,mb0009_base00_degree_balanced_seed9_rw3931846,multibase_base00_degree_balanced_seed9_rewire_seed3931846,base00_degree_balanced_seed9,degree_balanced,9,3931846,5,12,8,topologies/mb0009_base00_degree_balanced_seed9_rw3931846.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0009_base00_degree_balanced_seed9_rw3931846.json,88,11,8.68664489077648,3.273841066389592,0.5150575920993192,0.0,0.13749999999999996,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,70,1.845098040014257,0.025732034298264046,0.10820847615472215,54.625,36.75,0.1475663052601498,-0.32866191377960546,-0.3535660765804398,8.846736547522895,8.846736547522895
10,0,,mb0010_base00_degree_balanced_seed9_rw1821033,multibase_base00_degree_balanced_seed9_rewire_seed1821033,base00_degree_balanced_seed9,degree_balanced,9,1821033,5,12,8,topologies/mb0010_base00_degree_balanced_seed9_rw1821033.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0010_base00_degree_balanced_seed9_rw1821033.json,88,11,8.902336600579165,2.9266818589054076,0.4663755155901969,0.0,0.13750000000000018,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,80,1.9030899869919435,0.02525468042574993,0.12318535555312178,61.25,39.375,3.6064708041754434,1.1339353019914886,0.6119164889003583,9.079538102084724,9.079538102084724
11,0,,mb0011_base00_degree_balanced_seed9_rw9700727,multibase_base00_degree_balanced_seed9_rewire_seed9700727,base00_degree_balanced_seed9,degree_balanced,9,9700727,5,12,8,topologies/mb0011_base00_degree_balanced_seed9_rw9700727.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0011_base00_degree_balanced_seed9_rw9700727.json,88,11,8.926156311337124,2.870924702501555,0.45802180213882215,0.0,0.1372549019607845,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,85,1.9294189257142926,0.014244526475755304,0.10999512577256948,63.5,41.75,3.1725509795629083,0.9504523733517414,1.0502554761018255,9.129141865954816,9.129141865954816
12,0,,mb0012_base00_degree_balanced_seed9_rw759788,multibase_base00_degree_balanced_seed9_rewire_seed759788,base00_degree_balanced_seed9,degree_balanced,9,759788,5,12,8,topologies/mb0012_base00_degree_balanced_seed9_rw759788.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0012_base00_degree_balanced_seed9_rw759788.json,88,11,8.68664489077648,3.2738410663895934,0.5150575920993195,0.0,0.13749999999999996,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,70,1.845098040014257,0.02338369418106933,0.11258170926662238,55.5,37.625,1.0248675518859542,0.042304778451938196,-0.3535660765804398,8.846736547522893,8.846736547522891
13,0,,mb0013_base00_degree_balanced_seed9_rw2686094,multibase_base00_degree_balanced_seed9_rewire_seed2686094,base00_degree_balanced_seed9,degree_balanced,9,2686094,5,12,8,topologies/mb0013_base00_degree_balanced_seed9_rw2686094.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0013_base00_degree_balanced_seed9_rw2686094.json,88,11,8.902336600579169,2.926681858905408,0.46637551559019697,0.0,0.13750000000000018,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,80,1.9030899869919435,0.019677765323302232,0.12405280408330603,61.375,39.25,3.6863528333007,1.1677134052682299,0.6119164889003583,9.079538102084728,9.079538102084728
14,0,,mb0014_base00_degree_balanced_seed9_rw6402239,multibase_base00_degree_balanced_seed9_rewire_seed6402239,base00_degree_balanced_seed9,degree_balanced,9,6402239,5,12,8,topologies/mb0014_base00_degree_balanced_seed9_rw6402239.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0014_base00_degree_balanced_seed9_rw6402239.json,88,11,8.81457393192577,3.0684933323307906,0.4869251839226748,0.0,0.14500000000000002,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,75,1.8750612633917,0.02218724962257359,0.1087843269170679,56.5,37.625,0.7561756612575717,-0.07131154465168722,0.14527852657901216,8.987740787744045,8.987740787744045
15,0,,mb0015_base00_degree_balanced_seed9_rw5425475,multibase_base00_degree_balanced_seed9_rewire_seed5425475,base00_degree_balanced_seed9,degree_balanced,9,5425475,5,12,8,topologies/mb0015_base00_degree_balanced_seed9_rw5425475.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0015_base00_degree_balanced_seed9_rw5425475.json,88,11,8.92615631133712,2.870924702501554,0.458021802138822,0.0,0.1372549019607845,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,85,1.9294189257142926,0.01806935171350374,0.11494445261057303,61.125,38.375,2.3776366514454557,0.6143229764731234,1.0502554761018255,9.129141865954816,9.129141865954816
16,0,,mb0016_base00_degree_balanced_seed9_rw5709836,multibase_base00_degree_balanced_seed9_rewire_seed5709836,base00_degree_balanced_seed9,degree_balanced,9,5709836,5,12,8,topologies/mb0016_base00_degree_balanced_seed9_rw5709836.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0016_base00_degree_balanced_seed9_rw5709836.json,88,11,8.643103571484446,3.774924366540239,0.5769082546345372,0.0,0.16153846153846163,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,65,1.8129133566428555,0.015436369437955106,0.10099589396429588,50.375,35.0,-1.8232937656039714,-1.162039780449314,-0.8893947957397399,8.763063669735347,8.763063669735347
17,0,,mb0017_base00_degree_balanced_seed9_rw6316626,multibase_base00_degree_balanced_seed9_rewire_seed6316626,base00_degree_balanced_seed9,degree_balanced,9,6316626,5,12,8,topologies/mb0017_base00_degree_balanced_seed9_rw6316626.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0017_base00_degree_balanced_seed9_rw6316626.json,88,11,8.68664489077648,3.2738410663895916,0.5150575920993192,0.0,0.13749999999999996,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,70,1.845098040014257,0.01459787567525919,0.10038429301035529,54.25,36.125,-0.9647313214912278,-0.7989967878721211,-0.3535660765804398,8.846736547522895,8.846736547522895
18,0,,mb0018_base00_degree_balanced_seed9_rw8161924,multibase_base00_degree_balanced_seed9_rewire_seed8161924,base00_degree_balanced_seed9,degree_balanced,9,8161924,5,12,8,topologies/mb0018_base00_degree_balanced_seed9_rw8161924.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0018_base00_degree_balanced_seed9_rw8161924.json,88,11,8.814573931925766,3.0684933323307897,0.4869251839226747,0.0,0.14500000000000002,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,75,1.8750612633917,0.01911598174252451,0.11962308223846119,58.0,37.375,2.12527665171304,0.5076125908303932,0.14527852657901216,8.98774078774405,8.98774078774405
19,0,,mb0019_base00_degree_balanced_seed9_rw1363538,multibase_base00_degree_balanced_seed9_rewire_seed1363538,base00_degree_balanced_seed9,degree_balanced,9,1363538,5,12,8,topologies/mb0019_base00_degree_balanced_seed9_rw1363538.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0019_base00_degree_balanced_seed9_rw1363538.json,88,11,8.885500678468043,3.0742822611601257,0.48774373916784497,0.0,0.13750000000000018,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,80,1.9030899869919435,0.015986799653738094,0.09956813050639446,60.625,39.625,0.9473590514258627,0.009530321392752823,0.6119164889003583,9.064742102387576,9.064742102387576
20,0,,mb0020_base00_degree_balanced_seed9_rw276643,multibase_base00_degree_balanced_seed9_rewire_seed276643,base00_degree_balanced_seed9,degree_balanced,9,276643,5,12,8,topologies/mb0020_base00_degree_balanced_seed9_rw276643.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0020_base00_degree_balanced_seed9_rw276643.json,88,11,8.902336600579169,2.926681858905407,0.46637551559019685,0.0,0.13750000000000018,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,80,1.9030899869919435,0.015530489343724783,0.10550184372838202,58.75,39.25,1.210016881197181,0.12059514282522682,0.6119164889003583,9.079538102084731,9.079538102084731
21,0,,mb0021_base00_degree_balanced_seed9_rw8142355,multibase_base00_degree_balanced_seed9_rewire_seed8142355,base00_degree_balanced_seed9,degree_balanced,9,8142355,5,12,8,topologies/mb0021_base00_degree_balanced_seed9_rw8142355.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0021_base00_degree_balanced_seed9_rw8142355.json,88,11,8.314869298579127,3.1059018621927548,0.492187729119039,0.0,0.10000000000000009,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,60,1.7781512503836436,0.011751888553472575,0.09360785915247263,50.625,36.25,-2.2461661885252164,-1.3408513170456404,-1.468133901456842,8.4666643844916,8.4666643844916
22,0,,mb0022_base00_degree_balanced_seed9_rw314281,multibase_base00_degree_balanced_seed9_rewire_seed314281,base00_degree_balanced_seed9,degree_balanced,9,314281,5,12,8,topologies/mb0022_base00_degree_balanced_seed9_rw314281.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0022_base00_degree_balanced_seed9_rw314281.json,88,11,8.926156311337124,2.8709247025015556,0.4580218021388222,0.0,0.1372549019607845,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,85,1.9294189257142926,0.019070943231120165,0.11052325223113078,66.375,43.75,4.257141892376749,1.4090714678741894,1.0502554761018255,9.129141865954816,9.129141865954816
23,0,,mb0023_base00_degree_balanced_seed9_rw6152068,multibase_base00_degree_balanced_seed9_rewire_seed6152068,base00_degree_balanced_seed9,degree_balanced,9,6152068,5,12,8,topologies/mb0023_base00_degree_balanced_seed9_rw6152068.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0023_base00_degree_balanced_seed9_rw6152068.json,88,11,8.686644890776476,3.2738410663895925,0.5150575920993193,0.0,0.13749999999999996,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,70,1.845098040014257,0.01882153311402824,0.10374639401701985,55.375,37.25,-0.08897311681470613,-0.4286825706827611,-0.3535660765804398,8.846736547522895,8.846736547522895
24,1,arm_B_low_tree_count,mb0024_base00_degree_balanced_seed9_rw1302872,multibase_base00_degree_balanced_seed9_rewire_seed1302872,base00_degree_balanced_seed9,degree_balanced,9,1302872,5,12,8,topologies/mb0024_base00_degree_balanced_seed9_rw1302872.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0024_base00_degree_balanced_seed9_rw1302872.json,88,11,8.643103571484446,3.774924366540239,0.5769082546345372,0.0,0.16153846153846163,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,65,1.8129133566428555,0.016068552837091455,0.11312107399256238,53.75,37.375,0.741350561401476,-0.0775803357616626,-0.8893947957397399,8.763063669735347,8.763063669735347
25,0,,mb0025_base00_degree_balanced_seed9_rw6167773,multibase_base00_degree_balanced_seed9_rewire_seed6167773,base00_degree_balanced_seed9,degree_balanced,9,6167773,5,12,8,topologies/mb0025_base00_degree_balanced_seed9_rw6167773.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0025_base00_degree_balanced_seed9_rw6167773.json,88,11,8.885500678468047,3.0742822611601266,0.4877437391678451,0.0,0.13750000000000018,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,80,1.9030899869919435,0.019827040842808463,0.11809258728546886,60.0,39.625,2.9171428454129407,0.8424530845566387,0.6119164889003583,9.064742102387582,9.06474210238758
26,0,,mb0026_base00_degree_balanced_seed9_rw6519244,multibase_base00_degree_balanced_seed9_rewire_seed6519244,base00_degree_balanced_seed9,degree_balanced,9,6519244,5,12,8,topologies/mb0026_base00_degree_balanced_seed9_rw6519244.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0026_base00_degree_balanced_seed9_rw6519244.json,88,11,8.814573931925766,3.0684933323307897,0.4869251839226747,0.0,0.14500000000000002,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,75,1.8750612633917,0.022358193187715425,0.11515466503325572,59.0,39.25,2.3256449166603446,0.5923382797104172,0.14527852657901216,8.98774078774405,8.98774078774405
27,0,,mb0027_base00_degree_balanced_seed9_rw6169020,multibase_base00_degree_balanced_seed9_rewire_seed6169020,base00_degree_balanced_seed9,degree_balanced,9,6169020,5,12,8,topologies/mb0027_base00_degree_balanced_seed9_rw6169020.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0027_base00_degree_balanced_seed9_rw6169020.json,88,11,8.814573931925766,3.068493332330789,0.48692518392267453,0.0,0.14500000000000002,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,75,1.8750612633917,0.016539344420294907,0.09460031865027958,56.25,38.75,-0.5386081706038883,-0.618810681473729,0.14527852657901216,8.987740787744045,8.987740787744045
28,0,,mb0028_base00_degree_balanced_seed9_rw3348445,multibase_base00_degree_balanced_seed9_rewire_seed3348445,base00_degree_balanced_seed9,degree_balanced,9,3348445,5,12,8,topologies/mb0028_base00_degree_balanced_seed9_rw3348445.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0028_base00_degree_balanced_seed9_rw3348445.json,88,11,8.814573931925766,3.068493332330792,0.486925183922675,0.0,0.14500000000000002,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,75,1.8750612633917,0.017182853042453546,0.10425747559577665,57.625,39.875,1.0781783956820163,0.06484726024956519,0.14527852657901216,8.98774078774405,8.98774078774405
29,0,,mb0029_base00_degree_balanced_seed9_rw6005466,multibase_base00_degree_balanced_seed9_rewire_seed6005466,base00_degree_balanced_seed9,degree_balanced,9,6005466,5,12,8,topologies/mb0029_base00_degree_balanced_seed9_rw6005466.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0029_base00_degree_balanced_seed9_rw6005466.json,88,11,8.926156311337124,2.870924702501557,0.45802180213882243,0.0,0.1372549019607845,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,85,1.9294189257142926,0.01583441355923449,0.11160540121504756,64.375,42.875,3.8141335747005467,1.221745471391822,1.0502554761018255,9.129141865954816,9.129141865954816
30,0,,mb0030_base00_degree_balanced_seed9_rw1851221,multibase_base00_degree_balanced_seed9_rewire_seed1851221,base00_degree_balanced_seed9,degree_balanced,9,1851221,5,12,8,topologies/mb0030_base00_degree_balanced_seed9_rw1851221.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0030_base00_degree_balanced_seed9_rw1851221.json,88,11,8.643103571484446,3.7749243665402394,0.5769082546345373,0.0,0.16153846153846163,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,65,1.8129133566428555,0.015022622978853808,0.09548380313692874,49.875,34.625,-2.624495380993543,-1.5008277557483072,-0.8893947957397399,8.763063669735343,8.763063669735343
31,0,,mb0031_base00_degree_balanced_seed9_rw2267063,multibase_base00_degree_balanced_seed9_rewire_seed2267063,base00_degree_balanced_seed9,degree_balanced,9,2267063,5,12,8,topologies/mb0031_base00_degree_balanced_seed9_rw2267063.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0031_base00_degree_balanced_seed9_rw2267063.json,88,11,8.141026587055626,4.257470606982601,0.6291516583329763,0.0,0.12121212121212155,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,55,1.7403626894942439,0.017631869295522018,0.08476725705573149,46.125,33.5,-4.72748171899873,-2.390075193408297,-2.097259126849998,8.260255408128748,8.260255408128748
32,0,,mb0032_base00_degree_balanced_seed9_rw5945405,multibase_base00_degree_balanced_seed9_rewire_seed5945405,base00_degree_balanced_seed9,degree_balanced,9,5945405,5,12,8,topologies/mb0032_base00_degree_balanced_seed9_rw5945405.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0032_base00_degree_balanced_seed9_rw5945405.json,88,11,8.141026587055626,4.257470606982601,0.6291516583329763,0.0,0.12121212121212155,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,55,1.7403626894942439,0.013327693617903692,0.10404024852781553,45.625,31.625,-3.198742976287982,-1.7436482598426761,-2.097259126849998,8.260255408128744,8.260255408128744
33,0,,mb0033_base00_degree_balanced_seed9_rw6888980,multibase_base00_degree_balanced_seed9_rewire_seed6888980,base00_degree_balanced_seed9,degree_balanced,9,6888980,5,12,8,topologies/mb0033_base00_degree_balanced_seed9_rw6888980.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0033_base00_degree_balanced_seed9_rw6888980.json,88,11,8.92615631133712,2.870924702501555,0.45802180213882215,0.0,0.1372549019607845,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,85,1.9294189257142926,0.015738399022735175,0.12452567236387097,63.125,41.375,4.6267190364966755,1.5653471043284335,1.0502554761018255,9.129141865954816,9.129141865954816
34,0,,mb0034_base00_degree_balanced_seed9_rw970486,multibase_base00_degree_balanced_seed9_rewire_seed970486,base00_degree_balanced_seed9,degree_balanced,9,970486,5,12,8,topologies/mb0034_base00_degree_balanced_seed9_rw970486.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0034_base00_degree_balanced_seed9_rw970486.json,88,11,8.68664489077648,3.273841066389592,0.5150575920993192,0.0,0.13749999999999996,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,70,1.845098040014257,0.01385469211895705,0.09633606587062371,58.0,39.0,-0.00127469797977664,-0.39159930826377276,-0.3535660765804398,8.846736547522895,8.846736547522895
35,0,,mb0035_base00_degree_balanced_seed9_rw2421199,multibase_base00_degree_balanced_seed9_rewire_seed2421199,base00_degree_balanced_seed9,degree_balanced,9,2421199,5,12,8,topologies/mb0035_base00_degree_balanced_seed9_rw2421199.json,/home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0035_base00_degree_balanced_seed9_rw2421199.json,88,11,8.92615631133712,2.8709247025015565,0.4580218021388224,0.0,0.1372549019607845,0.0,1.4,3 2 2 3 2,3 2 2 3 2,0.2041241452319315,0.2041241452319315,85,1.9294189257142926,0.012500772599311719,0.105488142557597,63.375,42.375,2.831680413453155,0.8063153088312296,1.0502554761018255,9.12914186595482,9.12914186595482
