topology_index,topology_id,topology_name,base_id,selection_arms,train_seed,output,results_path,completed,command
8,mb0100_base01_degree_balanced_seed60_rw5708776,multibase_base01_degree_balanced_seed60_rewire_seed5708776,base01_degree_balanced_seed60,arm_A_high_normal_fan,4,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0100_base01_degree_balanced_seed60_rw5708776_trainseed4,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0100_base01_degree_balanced_seed60_rw5708776_trainseed4/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0100_base01_degree_balanced_seed60_rw5708776_trainseed4 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0100_base01_degree_balanced_seed60_rw5708776.json --seed 4 --input_mask_seed 4 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
8,mb0100_base01_degree_balanced_seed60_rw5708776,multibase_base01_degree_balanced_seed60_rewire_seed5708776,base01_degree_balanced_seed60,arm_A_high_normal_fan,5,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0100_base01_degree_balanced_seed60_rw5708776_trainseed5,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0100_base01_degree_balanced_seed60_rw5708776_trainseed5/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0100_base01_degree_balanced_seed60_rw5708776_trainseed5 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0100_base01_degree_balanced_seed60_rw5708776.json --seed 5 --input_mask_seed 5 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
9,mb0122_base01_degree_balanced_seed60_rw5473513,multibase_base01_degree_balanced_seed60_rewire_seed5473513,base01_degree_balanced_seed60,arm_A_low_normal_fan;arm_B_high_tree_count,1,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0122_base01_degree_balanced_seed60_rw5473513_trainseed1,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0122_base01_degree_balanced_seed60_rw5473513_trainseed1/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0122_base01_degree_balanced_seed60_rw5473513_trainseed1 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0122_base01_degree_balanced_seed60_rw5473513.json --seed 1 --input_mask_seed 1 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
9,mb0122_base01_degree_balanced_seed60_rw5473513,multibase_base01_degree_balanced_seed60_rewire_seed5473513,base01_degree_balanced_seed60,arm_A_low_normal_fan;arm_B_high_tree_count,2,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0122_base01_degree_balanced_seed60_rw5473513_trainseed2,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0122_base01_degree_balanced_seed60_rw5473513_trainseed2/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0122_base01_degree_balanced_seed60_rw5473513_trainseed2 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0122_base01_degree_balanced_seed60_rw5473513.json --seed 2 --input_mask_seed 2 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
9,mb0122_base01_degree_balanced_seed60_rw5473513,multibase_base01_degree_balanced_seed60_rewire_seed5473513,base01_degree_balanced_seed60,arm_A_low_normal_fan;arm_B_high_tree_count,3,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0122_base01_degree_balanced_seed60_rw5473513_trainseed3,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0122_base01_degree_balanced_seed60_rw5473513_trainseed3/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0122_base01_degree_balanced_seed60_rw5473513_trainseed3 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0122_base01_degree_balanced_seed60_rw5473513.json --seed 3 --input_mask_seed 3 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
9,mb0122_base01_degree_balanced_seed60_rw5473513,multibase_base01_degree_balanced_seed60_rewire_seed5473513,base01_degree_balanced_seed60,arm_A_low_normal_fan;arm_B_high_tree_count,4,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0122_base01_degree_balanced_seed60_rw5473513_trainseed4,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0122_base01_degree_balanced_seed60_rw5473513_trainseed4/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0122_base01_degree_balanced_seed60_rw5473513_trainseed4 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0122_base01_degree_balanced_seed60_rw5473513.json --seed 4 --input_mask_seed 4 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
9,mb0122_base01_degree_balanced_seed60_rw5473513,multibase_base01_degree_balanced_seed60_rewire_seed5473513,base01_degree_balanced_seed60,arm_A_low_normal_fan;arm_B_high_tree_count,5,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0122_base01_degree_balanced_seed60_rw5473513_trainseed5,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0122_base01_degree_balanced_seed60_rw5473513_trainseed5/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0122_base01_degree_balanced_seed60_rw5473513_trainseed5 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0122_base01_degree_balanced_seed60_rw5473513.json --seed 5 --input_mask_seed 5 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
10,mb0127_base01_degree_balanced_seed60_rw7026294,multibase_base01_degree_balanced_seed60_rewire_seed7026294,base01_degree_balanced_seed60,arm_B_high_tree_count,1,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0127_base01_degree_balanced_seed60_rw7026294_trainseed1,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0127_base01_degree_balanced_seed60_rw7026294_trainseed1/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0127_base01_degree_balanced_seed60_rw7026294_trainseed1 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0127_base01_degree_balanced_seed60_rw7026294.json --seed 1 --input_mask_seed 1 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
10,mb0127_base01_degree_balanced_seed60_rw7026294,multibase_base01_degree_balanced_seed60_rewire_seed7026294,base01_degree_balanced_seed60,arm_B_high_tree_count,2,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0127_base01_degree_balanced_seed60_rw7026294_trainseed2,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0127_base01_degree_balanced_seed60_rw7026294_trainseed2/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0127_base01_degree_balanced_seed60_rw7026294_trainseed2 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0127_base01_degree_balanced_seed60_rw7026294.json --seed 2 --input_mask_seed 2 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
10,mb0127_base01_degree_balanced_seed60_rw7026294,multibase_base01_degree_balanced_seed60_rewire_seed7026294,base01_degree_balanced_seed60,arm_B_high_tree_count,3,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0127_base01_degree_balanced_seed60_rw7026294_trainseed3,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0127_base01_degree_balanced_seed60_rw7026294_trainseed3/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0127_base01_degree_balanced_seed60_rw7026294_trainseed3 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0127_base01_degree_balanced_seed60_rw7026294.json --seed 3 --input_mask_seed 3 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
10,mb0127_base01_degree_balanced_seed60_rw7026294,multibase_base01_degree_balanced_seed60_rewire_seed7026294,base01_degree_balanced_seed60,arm_B_high_tree_count,4,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0127_base01_degree_balanced_seed60_rw7026294_trainseed4,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0127_base01_degree_balanced_seed60_rw7026294_trainseed4/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0127_base01_degree_balanced_seed60_rw7026294_trainseed4 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0127_base01_degree_balanced_seed60_rw7026294.json --seed 4 --input_mask_seed 4 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
10,mb0127_base01_degree_balanced_seed60_rw7026294,multibase_base01_degree_balanced_seed60_rewire_seed7026294,base01_degree_balanced_seed60,arm_B_high_tree_count,5,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0127_base01_degree_balanced_seed60_rw7026294_trainseed5,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0127_base01_degree_balanced_seed60_rw7026294_trainseed5/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0127_base01_degree_balanced_seed60_rw7026294_trainseed5 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0127_base01_degree_balanced_seed60_rw7026294.json --seed 5 --input_mask_seed 5 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
11,mb0143_base01_degree_balanced_seed60_rw4718007,multibase_base01_degree_balanced_seed60_rewire_seed4718007,base01_degree_balanced_seed60,arm_B_low_tree_count,1,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0143_base01_degree_balanced_seed60_rw4718007_trainseed1,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0143_base01_degree_balanced_seed60_rw4718007_trainseed1/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0143_base01_degree_balanced_seed60_rw4718007_trainseed1 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0143_base01_degree_balanced_seed60_rw4718007.json --seed 1 --input_mask_seed 1 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
11,mb0143_base01_degree_balanced_seed60_rw4718007,multibase_base01_degree_balanced_seed60_rewire_seed4718007,base01_degree_balanced_seed60,arm_B_low_tree_count,2,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0143_base01_degree_balanced_seed60_rw4718007_trainseed2,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0143_base01_degree_balanced_seed60_rw4718007_trainseed2/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0143_base01_degree_balanced_seed60_rw4718007_trainseed2 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0143_base01_degree_balanced_seed60_rw4718007.json --seed 2 --input_mask_seed 2 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
11,mb0143_base01_degree_balanced_seed60_rw4718007,multibase_base01_degree_balanced_seed60_rewire_seed4718007,base01_degree_balanced_seed60,arm_B_low_tree_count,3,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0143_base01_degree_balanced_seed60_rw4718007_trainseed3,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0143_base01_degree_balanced_seed60_rw4718007_trainseed3/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0143_base01_degree_balanced_seed60_rw4718007_trainseed3 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0143_base01_degree_balanced_seed60_rw4718007.json --seed 3 --input_mask_seed 3 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
11,mb0143_base01_degree_balanced_seed60_rw4718007,multibase_base01_degree_balanced_seed60_rewire_seed4718007,base01_degree_balanced_seed60,arm_B_low_tree_count,4,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0143_base01_degree_balanced_seed60_rw4718007_trainseed4,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0143_base01_degree_balanced_seed60_rw4718007_trainseed4/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0143_base01_degree_balanced_seed60_rw4718007_trainseed4 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0143_base01_degree_balanced_seed60_rw4718007.json --seed 4 --input_mask_seed 4 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
11,mb0143_base01_degree_balanced_seed60_rw4718007,multibase_base01_degree_balanced_seed60_rewire_seed4718007,base01_degree_balanced_seed60,arm_B_low_tree_count,5,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0143_base01_degree_balanced_seed60_rw4718007_trainseed5,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0143_base01_degree_balanced_seed60_rw4718007_trainseed5/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0143_base01_degree_balanced_seed60_rw4718007_trainseed5 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0143_base01_degree_balanced_seed60_rw4718007.json --seed 5 --input_mask_seed 5 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
12,mb0164_base02_random_sc_seed2_rw2626549,multibase_base02_random_sc_seed2_rewire_seed2626549,base02_random_sc_seed2,arm_A_low_normal_fan,1,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0164_base02_random_sc_seed2_rw2626549_trainseed1,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0164_base02_random_sc_seed2_rw2626549_trainseed1/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0164_base02_random_sc_seed2_rw2626549_trainseed1 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0164_base02_random_sc_seed2_rw2626549.json --seed 1 --input_mask_seed 1 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
12,mb0164_base02_random_sc_seed2_rw2626549,multibase_base02_random_sc_seed2_rewire_seed2626549,base02_random_sc_seed2,arm_A_low_normal_fan,2,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0164_base02_random_sc_seed2_rw2626549_trainseed2,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0164_base02_random_sc_seed2_rw2626549_trainseed2/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0164_base02_random_sc_seed2_rw2626549_trainseed2 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0164_base02_random_sc_seed2_rw2626549.json --seed 2 --input_mask_seed 2 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
12,mb0164_base02_random_sc_seed2_rw2626549,multibase_base02_random_sc_seed2_rewire_seed2626549,base02_random_sc_seed2,arm_A_low_normal_fan,3,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0164_base02_random_sc_seed2_rw2626549_trainseed3,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0164_base02_random_sc_seed2_rw2626549_trainseed3/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0164_base02_random_sc_seed2_rw2626549_trainseed3 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0164_base02_random_sc_seed2_rw2626549.json --seed 3 --input_mask_seed 3 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
12,mb0164_base02_random_sc_seed2_rw2626549,multibase_base02_random_sc_seed2_rewire_seed2626549,base02_random_sc_seed2,arm_A_low_normal_fan,4,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0164_base02_random_sc_seed2_rw2626549_trainseed4,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0164_base02_random_sc_seed2_rw2626549_trainseed4/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0164_base02_random_sc_seed2_rw2626549_trainseed4 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0164_base02_random_sc_seed2_rw2626549.json --seed 4 --input_mask_seed 4 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
12,mb0164_base02_random_sc_seed2_rw2626549,multibase_base02_random_sc_seed2_rewire_seed2626549,base02_random_sc_seed2,arm_A_low_normal_fan,5,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0164_base02_random_sc_seed2_rw2626549_trainseed5,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0164_base02_random_sc_seed2_rw2626549_trainseed5/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0164_base02_random_sc_seed2_rw2626549_trainseed5 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0164_base02_random_sc_seed2_rw2626549.json --seed 5 --input_mask_seed 5 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
13,mb0219_base02_random_sc_seed2_rw2997037,multibase_base02_random_sc_seed2_rewire_seed2997037,base02_random_sc_seed2,arm_A_high_normal_fan,1,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0219_base02_random_sc_seed2_rw2997037_trainseed1,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0219_base02_random_sc_seed2_rw2997037_trainseed1/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0219_base02_random_sc_seed2_rw2997037_trainseed1 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0219_base02_random_sc_seed2_rw2997037.json --seed 1 --input_mask_seed 1 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
13,mb0219_base02_random_sc_seed2_rw2997037,multibase_base02_random_sc_seed2_rewire_seed2997037,base02_random_sc_seed2,arm_A_high_normal_fan,2,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0219_base02_random_sc_seed2_rw2997037_trainseed2,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0219_base02_random_sc_seed2_rw2997037_trainseed2/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0219_base02_random_sc_seed2_rw2997037_trainseed2 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0219_base02_random_sc_seed2_rw2997037.json --seed 2 --input_mask_seed 2 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
13,mb0219_base02_random_sc_seed2_rw2997037,multibase_base02_random_sc_seed2_rewire_seed2997037,base02_random_sc_seed2,arm_A_high_normal_fan,3,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0219_base02_random_sc_seed2_rw2997037_trainseed3,/home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0219_base02_random_sc_seed2_rw2997037_trainseed3/results.pkl,False,python3 -u run_topology_icl.py --output /home/aadarwal/repos/topology/ICL/results/multibase_normal_fan_tree_count_training/mb0219_base02_random_sc_seed2_rw2997037_trainseed3 --edge_json /home/aadarwal/repos/topology/ICL/results/next_phase_stats/multibase_normal_fan_tree_count_n5_m12_N3_D2/topologies/mb0219_base02_random_sc_seed2_rw2997037.json --seed 3 --input_mask_seed 3 --no_progress --K 128 --L 128 --D 2 --N 3 --B 1 --epsilon 0.001 --epochs 100 --lr 0.0025 --batch_size 50 --train_samples 5000 --val_samples 1000 --eval_frequency 10 --n_eval_samples 200 --test_samples 500 --method direct_solve --temperature 1.0 --device auto
